,ano,mes,codibge,nome_municipio,sigla_uf,Quantidade_sim,Quantidade_sivep,Diferenca
430,2020,2,510840,Várzea Grande,MT,1.0,0.0,1.0
431,2020,4,510840,Várzea Grande,MT,2.0,0.0,2.0
432,2020,5,510840,Várzea Grande,MT,15.0,14.0,1.0
433,2020,6,510840,Várzea Grande,MT,133.0,62.0,71.0
434,2020,7,510840,Várzea Grande,MT,194.0,82.0,112.0
435,2020,8,510840,Várzea Grande,MT,81.0,39.0,42.0
436,2020,9,510840,Várzea Grande,MT,44.0,14.0,30.0
437,2020,10,510840,Várzea Grande,MT,31.0,11.0,20.0
438,2020,11,510840,Várzea Grande,MT,27.0,9.0,18.0
439,2020,12,510840,Várzea Grande,MT,33.0,12.0,21.0
440,2021,1,510840,Várzea Grande,MT,56.0,22.0,34.0
441,2021,2,510840,Várzea Grande,MT,63.0,30.0,33.0
442,2021,3,510840,Várzea Grande,MT,159.0,97.0,62.0
443,2021,4,510840,Várzea Grande,MT,196.0,105.0,91.0
444,2020,2,520870,Goiânia,GO,1.0,0.0,1.0
445,2020,3,520870,Goiânia,GO,8.0,1.0,7.0
446,2020,4,520870,Goiânia,GO,33.0,17.0,16.0
447,2020,5,520870,Goiânia,GO,66.0,50.0,16.0
448,2020,6,520870,Goiânia,GO,221.0,176.0,45.0
449,2020,7,520870,Goiânia,GO,604.0,439.0,165.0
450,2020,8,520870,Goiânia,GO,639.0,490.0,149.0
451,2020,9,520870,Goiânia,GO,445.0,379.0,66.0
452,2020,10,520870,Goiânia,GO,261.0,264.0,-3.0
453,2020,11,520870,Goiânia,GO,95.0,121.0,-26.0
454,2020,12,520870,Goiânia,GO,85.0,93.0,-8.0
455,2021,1,520870,Goiânia,GO,212.0,242.0,-30.0
456,2021,2,520870,Goiânia,GO,362.0,308.0,54.0
457,2021,3,520870,Goiânia,GO,1025.0,684.0,341.0
458,2021,4,520870,Goiânia,GO,655.0,510.0,145.0
459,2020,2,530010,Brasília,DF,4.0,0.0,4.0
460,2020,3,530010,Brasília,DF,9.0,4.0,5.0
461,2020,4,530010,Brasília,DF,41.0,29.0,12.0
462,2020,5,530010,Brasília,DF,122.0,146.0,-24.0
463,2020,6,530010,Brasília,DF,419.0,498.0,-79.0
464,2020,7,530010,Brasília,DF,793.0,902.0,-109.0
465,2020,8,530010,Brasília,DF,821.0,947.0,-126.0
466,2020,9,530010,Brasília,DF,471.0,574.0,-103.0
467,2020,10,530010,Brasília,DF,297.0,354.0,-57.0
468,2020,11,530010,Brasília,DF,211.0,246.0,-35.0
469,2020,12,530010,Brasília,DF,203.0,248.0,-45.0
470,2021,1,530010,Brasília,DF,231.0,296.0,-65.0
471,2021,2,530010,Brasília,DF,219.0,265.0,-46.0
472,2021,3,530010,Brasília,DF,1122.0,1228.0,-106.0
473,2021,4,530010,Brasília,DF,527.0,1407.0,-880.0
474,2020,3,110012,Ji-Paraná,RO,1.0,0.0,1.0
475,2020,4,110012,Ji-Paraná,RO,2.0,2.0,0.0
476,2020,5,110012,Ji-Paraná,RO,4.0,6.0,-2.0
477,2020,6,110012,Ji-Paraná,RO,7.0,8.0,-1.0
478,2020,7,110012,Ji-Paraná,RO,12.0,12.0,0.0
479,2020,8,110012,Ji-Paraná,RO,30.0,21.0,9.0
480,2020,9,110012,Ji-Paraná,RO,23.0,22.0,1.0
481,2020,10,110012,Ji-Paraná,RO,7.0,5.0,2.0
482,2020,11,110012,Ji-Paraná,RO,8.0,10.0,-2.0
483,2020,12,110012,Ji-Paraná,RO,25.0,24.0,1.0
484,2021,1,110012,Ji-Paraná,RO,48.0,56.0,-8.0
485,2021,2,110012,Ji-Paraná,RO,95.0,100.0,-5.0
486,2021,3,110012,Ji-Paraná,RO,103.0,122.0,-19.0
487,2021,4,110012,Ji-Paraná,RO,80.0,87.0,-7.0
488,2020,3,110020,Porto Velho,RO,1.0,1.0,0.0
489,2020,4,110020,Porto Velho,RO,13.0,15.0,-2.0
490,2020,5,110020,Porto Velho,RO,113.0,108.0,5.0
491,2020,6,110020,Porto Velho,RO,257.0,198.0,59.0
492,2020,7,110020,Porto Velho,RO,188.0,180.0,8.0
493,2020,8,110020,Porto Velho,RO,97.0,83.0,14.0
494,2020,9,110020,Porto Velho,RO,80.0,64.0,16.0
495,2020,10,110020,Porto Velho,RO,37.0,36.0,1.0
496,2020,11,110020,Porto Velho,RO,50.0,55.0,-5.0
497,2020,12,110020,Porto Velho,RO,101.0,107.0,-6.0
498,2021,1,110020,Porto Velho,RO,129.0,123.0,6.0
499,2021,2,110020,Porto Velho,RO,228.0,205.0,23.0
500,2021,3,110020,Porto Velho,RO,473.0,366.0,107.0
501,2021,4,110020,Porto Velho,RO,267.0,239.0,28.0
502,2020,3,110094,Cujubim,RO,1.0,0.0,1.0
503,2020,4,110094,Cujubim,RO,1.0,1.0,0.0
504,2020,5,110094,Cujubim,RO,1.0,1.0,0.0
505,2020,6,110094,Cujubim,RO,2.0,1.0,1.0
506,2020,7,110094,Cujubim,RO,2.0,2.0,0.0
507,2020,9,110094,Cujubim,RO,1.0,1.0,0.0
508,2020,10,110094,Cujubim,RO,1.0,1.0,0.0
509,2020,12,110094,Cujubim,RO,1.0,1.0,0.0
510,2021,1,110094,Cujubim,RO,2.0,2.0,0.0
511,2021,2,110094,Cujubim,RO,4.0,1.0,3.0
512,2021,3,110094,Cujubim,RO,10.0,8.0,2.0
513,2021,4,110094,Cujubim,RO,4.0,7.0,-3.0
514,2020,8,110094,Cujubim,RO,0.0,1.0,-1.0
515,2020,3,130260,Manaus,AM,3.0,3.0,0.0
516,2020,4,130260,Manaus,AM,999.0,366.0,633.0
517,2020,5,130260,Manaus,AM,1033.0,530.0,503.0
518,2020,6,130260,Manaus,AM,257.0,207.0,50.0
519,2020,7,130260,Manaus,AM,143.0,129.0,14.0
520,2020,8,130260,Manaus,AM,130.0,118.0,12.0
521,2020,9,130260,Manaus,AM,160.0,153.0,7.0
522,2020,10,130260,Manaus,AM,250.0,213.0,37.0
523,2020,11,130260,Manaus,AM,213.0,195.0,18.0
524,2020,12,130260,Manaus,AM,351.0,269.0,82.0
525,2021,1,130260,Manaus,AM,2369.0,897.0,1472.0
526,2021,2,130260,Manaus,AM,1460.0,852.0,608.0
527,2021,3,130260,Manaus,AM,495.0,436.0,59.0
528,2021,4,130260,Manaus,AM,203.0,253.0,-50.0
529,2020,3,130340,Parintins,AM,1.0,1.0,0.0
530,2020,4,130340,Parintins,AM,20.0,16.0,4.0
531,2020,5,130340,Parintins,AM,41.0,26.0,15.0
532,2020,6,130340,Parintins,AM,23.0,17.0,6.0
533,2020,7,130340,Parintins,AM,15.0,11.0,4.0
534,2020,8,130340,Parintins,AM,13.0,7.0,6.0
535,2020,9,130340,Parintins,AM,17.0,10.0,7.0
536,2020,10,130340,Parintins,AM,17.0,15.0,2.0
537,2020,11,130340,Parintins,AM,10.0,10.0,0.0
538,2020,12,130340,Parintins,AM,12.0,9.0,3.0
539,2021,1,130340,Parintins,AM,50.0,42.0,8.0
540,2021,2,130340,Parintins,AM,105.0,60.0,45.0
541,2021,3,130340,Parintins,AM,47.0,45.0,2.0
542,2021,4,130340,Parintins,AM,20.0,27.0,-7.0
543,2020,3,150080,Ananindeua,PA,1.0,1.0,0.0
544,2020,4,150080,Ananindeua,PA,105.0,89.0,16.0
545,2020,5,150080,Ananindeua,PA,267.0,199.0,68.0
546,2020,6,150080,Ananindeua,PA,51.0,44.0,7.0
547,2020,7,150080,Ananindeua,PA,24.0,16.0,8.0
548,2020,8,150080,Ananindeua,PA,14.0,14.0,0.0
549,2020,9,150080,Ananindeua,PA,10.0,10.0,0.0
550,2020,10,150080,Ananindeua,PA,7.0,4.0,3.0
551,2020,11,150080,Ananindeua,PA,19.0,16.0,3.0
552,2020,12,150080,Ananindeua,PA,12.0,8.0,4.0
553,2021,1,150080,Ananindeua,PA,34.0,22.0,12.0
554,2021,2,150080,Ananindeua,PA,65.0,41.0,24.0
555,2021,3,150080,Ananindeua,PA,279.0,152.0,127.0
556,2021,4,150080,Ananindeua,PA,213.0,133.0,80.0
557,2020,3,150405,Mãe Do Rio,PA,1.0,0.0,1.0
558,2020,5,150405,Mãe Do Rio,PA,12.0,15.0,-3.0
559,2020,6,150405,Mãe Do Rio,PA,6.0,7.0,-1.0
560,2020,7,150405,Mãe Do Rio,PA,1.0,2.0,-1.0
561,2020,8,150405,Mãe Do Rio,PA,3.0,3.0,0.0
562,2020,9,150405,Mãe Do Rio,PA,1.0,1.0,0.0
563,2020,10,150405,Mãe Do Rio,PA,7.0,5.0,2.0
564,2020,11,150405,Mãe Do Rio,PA,4.0,5.0,-1.0
565,2020,12,150405,Mãe Do Rio,PA,3.0,2.0,1.0
566,2021,1,150405,Mãe Do Rio,PA,2.0,1.0,1.0
567,2021,2,150405,Mãe Do Rio,PA,5.0,2.0,3.0
568,2021,3,150405,Mãe Do Rio,PA,7.0,5.0,2.0
569,2021,4,150405,Mãe Do Rio,PA,5.0,9.0,-4.0
570,2020,3,150670,Santana Do Araguaia,PA,1.0,0.0,1.0
571,2020,5,150670,Santana Do Araguaia,PA,2.0,2.0,0.0
572,2020,7,150670,Santana Do Araguaia,PA,6.0,0.0,6.0
573,2020,8,150670,Santana Do Araguaia,PA,3.0,1.0,2.0
574,2020,9,150670,Santana Do Araguaia,PA,6.0,1.0,5.0
575,2020,10,150670,Santana Do Araguaia,PA,1.0,1.0,0.0
576,2020,11,150670,Santana Do Araguaia,PA,2.0,0.0,2.0
577,2020,12,150670,Santana Do Araguaia,PA,2.0,0.0,2.0
578,2021,1,150670,Santana Do Araguaia,PA,1.0,0.0,1.0
579,2021,2,150670,Santana Do Araguaia,PA,3.0,1.0,2.0
580,2021,3,150670,Santana Do Araguaia,PA,4.0,2.0,2.0
581,2021,4,150670,Santana Do Araguaia,PA,5.0,5.0,0.0
582,2020,3,150680,Santarém,PA,1.0,1.0,0.0
583,2020,4,150680,Santarém,PA,9.0,10.0,-1.0
584,2020,5,150680,Santarém,PA,102.0,86.0,16.0
585,2020,6,150680,Santarém,PA,118.0,107.0,11.0
586,2020,7,150680,Santarém,PA,61.0,63.0,-2.0
587,2020,8,150680,Santarém,PA,45.0,38.0,7.0
588,2020,9,150680,Santarém,PA,16.0,19.0,-3.0
589,2020,10,150680,Santarém,PA,24.0,27.0,-3.0
590,2020,11,150680,Santarém,PA,20.0,21.0,-1.0
591,2020,12,150680,Santarém,PA,28.0,37.0,-9.0
592,2021,1,150680,Santarém,PA,58.0,67.0,-9.0
593,2021,2,150680,Santarém,PA,139.0,142.0,-3.0
594,2021,3,150680,Santarém,PA,154.0,136.0,18.0
595,2021,4,150680,Santarém,PA,112.0,97.0,15.0
596,2020,3,170720,Dois Irmãos Do Tocantins,TO,1.0,0.0,1.0
597,2020,9,170720,Dois Irmãos Do Tocantins,TO,4.0,4.0,0.0
598,2020,10,170720,Dois Irmãos Do Tocantins,TO,2.0,2.0,0.0
599,2021,2,170720,Dois Irmãos Do Tocantins,TO,1.0,0.0,1.0
600,2021,3,170720,Dois Irmãos Do Tocantins,TO,9.0,8.0,1.0
601,2021,4,170720,Dois Irmãos Do Tocantins,TO,2.0,0.0,2.0
602,2020,3,210330,Codó,MA,1.0,0.0,1.0
603,2020,5,210330,Codó,MA,31.0,40.0,-9.0
604,2020,6,210330,Codó,MA,44.0,30.0,14.0
605,2020,7,210330,Codó,MA,21.0,15.0,6.0
606,2020,8,210330,Codó,MA,10.0,6.0,4.0
607,2020,9,210330,Codó,MA,13.0,5.0,8.0
608,2020,10,210330,Codó,MA,10.0,3.0,7.0
609,2020,11,210330,Codó,MA,6.0,1.0,5.0
610,2020,12,210330,Codó,MA,3.0,0.0,3.0
611,2021,1,210330,Codó,MA,5.0,0.0,5.0
612,2021,2,210330,Codó,MA,15.0,1.0,14.0
613,2021,3,210330,Codó,MA,24.0,3.0,21.0
614,2021,4,210330,Codó,MA,17.0,3.0,14.0
615,2020,3,211160,São Raimundo Das Mangabeiras,MA,1.0,0.0,1.0
616,2020,6,211160,São Raimundo Das Mangabeiras,MA,2.0,1.0,1.0
617,2020,7,211160,São Raimundo Das Mangabeiras,MA,6.0,5.0,1.0
618,2020,8,211160,São Raimundo Das Mangabeiras,MA,10.0,10.0,0.0
619,2020,9,211160,São Raimundo Das Mangabeiras,MA,2.0,3.0,-1.0
620,2020,10,211160,São Raimundo Das Mangabeiras,MA,3.0,3.0,0.0
621,2021,1,211160,São Raimundo Das Mangabeiras,MA,1.0,0.0,1.0
622,2021,3,211160,São Raimundo Das Mangabeiras,MA,1.0,0.0,1.0
623,2021,4,211160,São Raimundo Das Mangabeiras,MA,1.0,1.0,0.0
624,2020,3,211220,Timon,MA,1.0,0.0,1.0
625,2020,5,211220,Timon,MA,16.0,11.0,5.0
626,2020,6,211220,Timon,MA,54.0,28.0,26.0
627,2020,7,211220,Timon,MA,56.0,20.0,36.0
628,2020,8,211220,Timon,MA,26.0,12.0,14.0
629,2020,9,211220,Timon,MA,18.0,12.0,6.0
630,2020,10,211220,Timon,MA,9.0,8.0,1.0
631,2020,11,211220,Timon,MA,7.0,4.0,3.0
632,2020,12,211220,Timon,MA,15.0,7.0,8.0
633,2021,1,211220,Timon,MA,7.0,9.0,-2.0
634,2021,2,211220,Timon,MA,9.0,14.0,-5.0
635,2021,3,211220,Timon,MA,57.0,43.0,14.0
636,2021,4,211220,Timon,MA,9.0,55.0,-46.0
637,2020,3,220020,Água Branca,PI,1.0,0.0,1.0
638,2020,5,220020,Água Branca,PI,7.0,5.0,2.0
639,2020,6,220020,Água Branca,PI,5.0,4.0,1.0
640,2020,7,220020,Água Branca,PI,13.0,11.0,2.0
641,2020,8,220020,Água Branca,PI,11.0,6.0,5.0
642,2020,9,220020,Água Branca,PI,8.0,6.0,2.0
643,2020,10,220020,Água Branca,PI,4.0,5.0,-1.0
644,2020,11,220020,Água Branca,PI,2.0,1.0,1.0
645,2020,12,220020,Água Branca,PI,1.0,0.0,1.0
646,2021,1,220020,Água Branca,PI,1.0,2.0,-1.0
647,2021,3,220020,Água Branca,PI,3.0,1.0,2.0
648,2021,4,220020,Água Branca,PI,5.0,3.0,2.0
649,2020,3,220770,Parnaíba,PI,1.0,0.0,1.0
650,2020,4,220770,Parnaíba,PI,2.0,1.0,1.0
651,2020,5,220770,Parnaíba,PI,6.0,3.0,3.0
652,2020,6,220770,Parnaíba,PI,68.0,28.0,40.0
653,2020,7,220770,Parnaíba,PI,58.0,29.0,29.0
654,2020,8,220770,Parnaíba,PI,20.0,16.0,4.0
655,2020,9,220770,Parnaíba,PI,2.0,2.0,0.0
656,2020,11,220770,Parnaíba,PI,2.0,1.0,1.0
657,2020,12,220770,Parnaíba,PI,3.0,3.0,0.0
658,2021,1,220770,Parnaíba,PI,14.0,14.0,0.0
659,2021,2,220770,Parnaíba,PI,22.0,13.0,9.0
660,2021,3,220770,Parnaíba,PI,65.0,19.0,46.0
661,2021,4,220770,Parnaíba,PI,95.0,16.0,79.0
662,2020,10,220770,Parnaíba,PI,0.0,3.0,-3.0
663,2020,3,221005,São José Do Divino,PI,1.0,0.0,1.0
664,2020,7,221005,São José Do Divino,PI,3.0,2.0,1.0
665,2020,8,221005,São José Do Divino,PI,2.0,2.0,0.0
666,2021,3,221005,São José Do Divino,PI,2.0,0.0,2.0
667,2021,4,221005,São José Do Divino,PI,1.0,3.0,-2.0
668,2020,3,221100,Teresina,PI,2.0,2.0,0.0
669,2020,4,221100,Teresina,PI,11.0,9.0,2.0
670,2020,5,221100,Teresina,PI,88.0,83.0,5.0
671,2020,6,221100,Teresina,PI,290.0,269.0,21.0
672,2020,7,221100,Teresina,PI,314.0,286.0,28.0
673,2020,8,221100,Teresina,PI,173.0,184.0,-11.0
674,2020,9,221100,Teresina,PI,95.0,97.0,-2.0
675,2020,10,221100,Teresina,PI,84.0,89.0,-5.0
676,2020,11,221100,Teresina,PI,55.0,59.0,-4.0
677,2020,12,221100,Teresina,PI,53.0,51.0,2.0
678,2021,1,221100,Teresina,PI,63.0,61.0,2.0
679,2021,2,221100,Teresina,PI,88.0,87.0,1.0
680,2021,3,221100,Teresina,PI,326.0,254.0,72.0
681,2021,4,221100,Teresina,PI,306.0,321.0,-15.0
682,2020,3,230030,Acopiara,CE,1.0,1.0,0.0
683,2020,4,230030,Acopiara,CE,1.0,1.0,0.0
684,2020,5,230030,Acopiara,CE,8.0,8.0,0.0
685,2020,6,230030,Acopiara,CE,6.0,5.0,1.0
686,2020,7,230030,Acopiara,CE,6.0,7.0,-1.0
687,2020,8,230030,Acopiara,CE,7.0,5.0,2.0
688,2020,9,230030,Acopiara,CE,9.0,9.0,0.0
689,2020,10,230030,Acopiara,CE,12.0,10.0,2.0
690,2020,11,230030,Acopiara,CE,7.0,5.0,2.0
691,2020,12,230030,Acopiara,CE,3.0,3.0,0.0
692,2021,1,230030,Acopiara,CE,5.0,6.0,-1.0
693,2021,2,230030,Acopiara,CE,4.0,5.0,-1.0
694,2021,3,230030,Acopiara,CE,20.0,21.0,-1.0
695,2021,4,230030,Acopiara,CE,8.0,13.0,-5.0
696,2020,3,230100,Aquiraz,CE,1.0,0.0,1.0
697,2020,4,230100,Aquiraz,CE,3.0,1.0,2.0
698,2020,5,230100,Aquiraz,CE,20.0,5.0,15.0
699,2020,6,230100,Aquiraz,CE,20.0,11.0,9.0
700,2020,7,230100,Aquiraz,CE,2.0,2.0,0.0
701,2020,8,230100,Aquiraz,CE,4.0,5.0,-1.0
702,2020,9,230100,Aquiraz,CE,1.0,1.0,0.0
703,2020,10,230100,Aquiraz,CE,2.0,2.0,0.0
704,2020,11,230100,Aquiraz,CE,4.0,3.0,1.0
705,2020,12,230100,Aquiraz,CE,1.0,1.0,0.0
706,2021,1,230100,Aquiraz,CE,2.0,1.0,1.0
707,2021,2,230100,Aquiraz,CE,16.0,7.0,9.0
708,2021,3,230100,Aquiraz,CE,32.0,19.0,13.0
709,2021,4,230100,Aquiraz,CE,5.0,15.0,-10.0
710,2020,3,230370,Caucaia,CE,2.0,0.0,2.0
711,2020,4,230370,Caucaia,CE,45.0,35.0,10.0
712,2020,5,230370,Caucaia,CE,209.0,175.0,34.0
713,2020,6,230370,Caucaia,CE,71.0,72.0,-1.0
714,2020,7,230370,Caucaia,CE,21.0,26.0,-5.0
715,2020,8,230370,Caucaia,CE,11.0,15.0,-4.0
716,2020,9,230370,Caucaia,CE,4.0,11.0,-7.0
717,2020,10,230370,Caucaia,CE,5.0,3.0,2.0
718,2020,11,230370,Caucaia,CE,9.0,9.0,0.0
719,2020,12,230370,Caucaia,CE,15.0,13.0,2.0
720,2021,1,230370,Caucaia,CE,19.0,16.0,3.0
721,2021,2,230370,Caucaia,CE,52.0,52.0,0.0
722,2021,3,230370,Caucaia,CE,177.0,151.0,26.0
723,2021,4,230370,Caucaia,CE,133.0,171.0,-38.0
724,2020,3,230395,Chorozinho,CE,1.0,0.0,1.0
725,2020,4,230395,Chorozinho,CE,1.0,1.0,0.0
726,2020,5,230395,Chorozinho,CE,6.0,5.0,1.0
727,2020,6,230395,Chorozinho,CE,9.0,6.0,3.0
728,2020,7,230395,Chorozinho,CE,4.0,4.0,0.0
729,2020,9,230395,Chorozinho,CE,1.0,2.0,-1.0
730,2020,11,230395,Chorozinho,CE,1.0,1.0,0.0
731,2020,12,230395,Chorozinho,CE,2.0,2.0,0.0
732,2021,3,230395,Chorozinho,CE,7.0,7.0,0.0
733,2021,4,230395,Chorozinho,CE,7.0,6.0,1.0
734,2020,3,230428,Eusébio,CE,1.0,1.0,0.0
735,2020,4,230428,Eusébio,CE,9.0,4.0,5.0
736,2020,5,230428,Eusébio,CE,27.0,16.0,11.0
737,2020,6,230428,Eusébio,CE,12.0,12.0,0.0
738,2020,7,230428,Eusébio,CE,8.0,6.0,2.0
739,2020,8,230428,Eusébio,CE,4.0,2.0,2.0
740,2020,9,230428,Eusébio,CE,3.0,2.0,1.0
741,2020,10,230428,Eusébio,CE,1.0,2.0,-1.0
742,2020,11,230428,Eusébio,CE,1.0,0.0,1.0
743,2020,12,230428,Eusébio,CE,3.0,4.0,-1.0
744,2021,1,230428,Eusébio,CE,4.0,3.0,1.0
745,2021,2,230428,Eusébio,CE,13.0,10.0,3.0
746,2021,3,230428,Eusébio,CE,36.0,21.0,15.0
747,2021,4,230428,Eusébio,CE,22.0,15.0,7.0
748,2020,3,230430,Farias Brito,CE,1.0,1.0,0.0
749,2020,5,230430,Farias Brito,CE,2.0,2.0,0.0
750,2020,6,230430,Farias Brito,CE,2.0,2.0,0.0
751,2020,7,230430,Farias Brito,CE,3.0,4.0,-1.0
752,2020,8,230430,Farias Brito,CE,6.0,2.0,4.0
753,2020,9,230430,Farias Brito,CE,3.0,2.0,1.0
754,2020,10,230430,Farias Brito,CE,3.0,2.0,1.0
755,2020,11,230430,Farias Brito,CE,1.0,0.0,1.0
756,2020,12,230430,Farias Brito,CE,2.0,2.0,0.0
757,2021,1,230430,Farias Brito,CE,4.0,3.0,1.0
758,2021,3,230430,Farias Brito,CE,4.0,1.0,3.0
759,2021,4,230430,Farias Brito,CE,8.0,7.0,1.0
760,2020,3,230523,Horizonte,CE,2.0,0.0,2.0
761,2020,4,230523,Horizonte,CE,5.0,2.0,3.0
762,2020,5,230523,Horizonte,CE,21.0,8.0,13.0
763,2020,6,230523,Horizonte,CE,24.0,13.0,11.0
764,2020,7,230523,Horizonte,CE,9.0,7.0,2.0
765,2020,8,230523,Horizonte,CE,6.0,6.0,0.0
766,2020,10,230523,Horizonte,CE,1.0,0.0,1.0
767,2020,11,230523,Horizonte,CE,3.0,4.0,-1.0
768,2020,12,230523,Horizonte,CE,7.0,7.0,0.0
769,2021,1,230523,Horizonte,CE,7.0,6.0,1.0
770,2021,2,230523,Horizonte,CE,6.0,6.0,0.0
771,2021,3,230523,Horizonte,CE,32.0,39.0,-7.0
772,2021,4,230523,Horizonte,CE,7.0,18.0,-11.0
773,2020,9,230523,Horizonte,CE,0.0,1.0,-1.0
774,2020,3,230690,Jaguaribe,CE,1.0,0.0,1.0
775,2020,4,230690,Jaguaribe,CE,4.0,2.0,2.0
776,2020,5,230690,Jaguaribe,CE,2.0,2.0,0.0
777,2020,6,230690,Jaguaribe,CE,8.0,6.0,2.0
778,2020,7,230690,Jaguaribe,CE,9.0,7.0,2.0
779,2020,8,230690,Jaguaribe,CE,16.0,10.0,6.0
780,2020,9,230690,Jaguaribe,CE,4.0,4.0,0.0
781,2020,10,230690,Jaguaribe,CE,2.0,2.0,0.0
782,2020,11,230690,Jaguaribe,CE,2.0,2.0,0.0
783,2020,12,230690,Jaguaribe,CE,2.0,1.0,1.0
784,2021,1,230690,Jaguaribe,CE,1.0,1.0,0.0
785,2021,2,230690,Jaguaribe,CE,4.0,7.0,-3.0
786,2021,3,230690,Jaguaribe,CE,9.0,6.0,3.0
787,2021,4,230690,Jaguaribe,CE,8.0,10.0,-2.0
788,2020,3,230765,Maracanaú,CE,1.0,0.0,1.0
789,2020,4,230765,Maracanaú,CE,35.0,25.0,10.0
790,2020,5,230765,Maracanaú,CE,162.0,134.0,28.0
791,2020,6,230765,Maracanaú,CE,53.0,50.0,3.0
792,2020,7,230765,Maracanaú,CE,13.0,19.0,-6.0
793,2020,8,230765,Maracanaú,CE,5.0,6.0,-1.0
794,2020,9,230765,Maracanaú,CE,12.0,10.0,2.0
795,2020,10,230765,Maracanaú,CE,12.0,8.0,4.0
796,2020,11,230765,Maracanaú,CE,3.0,3.0,0.0
797,2020,12,230765,Maracanaú,CE,7.0,6.0,1.0
798,2021,1,230765,Maracanaú,CE,4.0,8.0,-4.0
799,2021,2,230765,Maracanaú,CE,36.0,30.0,6.0
800,2021,3,230765,Maracanaú,CE,182.0,130.0,52.0
801,2021,4,230765,Maracanaú,CE,158.0,133.0,25.0
802,2020,3,230770,Maranguape,CE,1.0,1.0,0.0
803,2020,4,230770,Maranguape,CE,18.0,21.0,-3.0
804,2020,5,230770,Maranguape,CE,47.0,46.0,1.0
805,2020,6,230770,Maranguape,CE,37.0,33.0,4.0
806,2020,7,230770,Maranguape,CE,10.0,7.0,3.0
807,2020,8,230770,Maranguape,CE,1.0,3.0,-2.0
808,2020,9,230770,Maranguape,CE,2.0,1.0,1.0
809,2020,10,230770,Maranguape,CE,1.0,1.0,0.0
810,2020,11,230770,Maranguape,CE,1.0,5.0,-4.0
811,2020,12,230770,Maranguape,CE,4.0,3.0,1.0
812,2021,1,230770,Maranguape,CE,4.0,5.0,-1.0
813,2021,2,230770,Maranguape,CE,8.0,7.0,1.0
814,2021,3,230770,Maranguape,CE,40.0,37.0,3.0
815,2021,4,230770,Maranguape,CE,37.0,41.0,-4.0
816,2020,3,231230,São Benedito,CE,1.0,0.0,1.0
817,2020,5,231230,São Benedito,CE,2.0,3.0,-1.0
818,2020,6,231230,São Benedito,CE,9.0,13.0,-4.0
819,2020,7,231230,São Benedito,CE,9.0,7.0,2.0
820,2020,8,231230,São Benedito,CE,8.0,7.0,1.0
821,2020,9,231230,São Benedito,CE,2.0,4.0,-2.0
822,2020,10,231230,São Benedito,CE,8.0,7.0,1.0
823,2020,11,231230,São Benedito,CE,3.0,1.0,2.0
824,2020,12,231230,São Benedito,CE,4.0,6.0,-2.0
825,2021,1,231230,São Benedito,CE,3.0,2.0,1.0
826,2021,2,231230,São Benedito,CE,6.0,4.0,2.0
827,2021,3,231230,São Benedito,CE,13.0,9.0,4.0
828,2021,4,231230,São Benedito,CE,11.0,5.0,6.0
829,2020,3,231290,Sobral,CE,1.0,0.0,1.0
830,2020,4,231290,Sobral,CE,12.0,9.0,3.0
831,2020,5,231290,Sobral,CE,90.0,78.0,12.0
832,2020,6,231290,Sobral,CE,139.0,132.0,7.0
833,2020,7,231290,Sobral,CE,53.0,46.0,7.0
834,2020,8,231290,Sobral,CE,19.0,16.0,3.0
835,2020,9,231290,Sobral,CE,18.0,15.0,3.0
836,2020,10,231290,Sobral,CE,8.0,3.0,5.0
837,2020,11,231290,Sobral,CE,5.0,5.0,0.0
838,2020,12,231290,Sobral,CE,8.0,5.0,3.0
839,2021,1,231290,Sobral,CE,10.0,6.0,4.0
840,2021,2,231290,Sobral,CE,22.0,22.0,0.0
841,2021,3,231290,Sobral,CE,122.0,116.0,6.0
842,2021,4,231290,Sobral,CE,80.0,110.0,-30.0
843,2020,3,231340,Tianguá,CE,1.0,1.0,0.0
844,2020,5,231340,Tianguá,CE,8.0,21.0,-13.0
845,2020,6,231340,Tianguá,CE,26.0,28.0,-2.0
846,2020,7,231340,Tianguá,CE,18.0,21.0,-3.0
847,2020,8,231340,Tianguá,CE,11.0,10.0,1.0
848,2020,9,231340,Tianguá,CE,6.0,8.0,-2.0
849,2020,10,231340,Tianguá,CE,7.0,4.0,3.0
850,2020,11,231340,Tianguá,CE,5.0,7.0,-2.0
851,2020,12,231340,Tianguá,CE,4.0,6.0,-2.0
852,2021,1,231340,Tianguá,CE,4.0,5.0,-1.0
853,2021,2,231340,Tianguá,CE,6.0,6.0,0.0
854,2021,3,231340,Tianguá,CE,24.0,26.0,-2.0
855,2021,4,231340,Tianguá,CE,23.0,29.0,-6.0
856,2020,4,231340,Tianguá,CE,0.0,1.0,-1.0
857,2020,3,240210,Campo Redondo,RN,1.0,0.0,1.0
858,2020,7,240210,Campo Redondo,RN,6.0,2.0,4.0
859,2020,8,240210,Campo Redondo,RN,1.0,0.0,1.0
860,2021,2,240210,Campo Redondo,RN,4.0,2.0,2.0
861,2021,3,240210,Campo Redondo,RN,2.0,3.0,-1.0
862,2021,4,240210,Campo Redondo,RN,1.0,2.0,-1.0
863,2020,3,240290,Coronel João Pessoa,RN,1.0,0.0,1.0
864,2020,5,240290,Coronel João Pessoa,RN,1.0,1.0,0.0
