 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor total por Município e Ano/mês processamento
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Mar-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"291540 Itaju do Colônia";-;-;-;6000,00;-;6000,00;1500,00;-;-;13500,00
"291550 Itajuípe";-;-;-;-;-;-;-;54000,00;-;54000,00
"291560 Itamaraju";-;15056,00;39416,00;6064,00;63072,00;15064,00;25556,00;19548,00;-;183776,00
"291580 Itambé";-;-;-;4564,00;7620,00;13636,00;13644,00;3016,00;6080,00;48560,00
"291600 Itanhém";-;-;-;3000,00;3000,00;10524,00;9084,18;-;19564,00;45172,18
"291610 Itaparica";-;-;27208,00;19676,00;7540,00;3040,00;1524,00;7612,24;3056,00;69656,24
"291680 Itarantim";-;-;-;-;6048,00;-;-;-;-;6048,00
"291685 Itatim";-;-;-;-;9000,00;1500,00;-;-;-;10500,00
"291690 Itiruçu";-;-;-;4500,00;10500,00;4516,00;3000,00;4500,00;9016,00;36032,00
"291700 Itiúba";-;-;-;-;6000,00;7500,00;3000,00;-;9000,00;25500,00
"291710 Itororó";-;1500,00;7500,00;21000,00;36000,00;16500,00;9000,00;-;19500,00;111000,00
"291740 Jacaraci";-;-;-;-;-;-;-;-;6000,00;6000,00
"291750 Jacobina";-;7605,38;18952,40;38440,72;28964,36;32114,74;22896,26;39151,48;-;188125,34
"291770 Jaguarari";-;-;-;1500,00;-;-;1500,00;-;-;3000,00
"291800 Jequié";-;12546,72;106540,34;271358,51;1371819,47;1100758,64;532182,17;717187,93;612765,40;4725159,18
"291830 Jitaúna";-;-;9000,00;1500,00;7500,00;7500,00;1500,00;1500,00;-;28500,00
"291840 Juazeiro";3012,70;-;31139,52;30573,15;16857,06;12473,77;130225,85;13641,73;263132,21;501055,99
"291860 Jussiape";-;-;-;-;-;-;-;-;1508,00;1508,00
"291915 Lapão";-;-;-;-;3064,00;12088,00;4524,00;3080,00;10596,00;33352,00
"291920 Lauro de Freitas";-;-;-;-;171000,00;-;13500,00;-;-;184500,00
"291940 Licínio de Almeida";-;-;-;-;-;-;-;-;1500,00;1500,00
"291960 Macajuba";-;-;-;-;-;-;-;-;4500,00;4500,00
"291970 Macarani";-;-;-;12256,00;32116,00;28988,00;16828,00;13788,00;35188,00;139164,00
"292000 Maiquinique";-;-;-;-;1524,00;6056,00;-;-;3032,00;10612,00
"292010 Mairi";-;-;-;1512,00;1508,00;1500,00;-;-;10588,00;15108,00
"292020 Malhada";-;-;-;-;1500,00;6000,00;1500,00;6016,00;-;15016,00
"292050 Maracás";-;-;-;7532,00;7556,00;15072,00;15072,00;16548,00;30152,00;91932,00
"292100 Mata de São João";-;-;-;-;1500,00;-;-;-;-;1500,00
"292120 Miguel Calmon";-;-;-;6008,00;1593,95;3024,00;1516,00;4500,00;7532,00;24173,95
"292130 Milagres";-;-;1500,00;3000,00;-;-;-;-;-;4500,00
"292190 Mucugê";-;-;-;-;3000,00;-;-;-;13500,00;16500,00
"292200 Mucuri";-;4500,00;12032,00;10500,00;18000,00;10508,00;13500,00;7612,24;25700,60;102352,84
"292205 Mulungu do Morro";-;-;-;-;-;-;-;1548,00;1500,00;3048,00
"292240 Mutuípe";-;-;-;-;1500,00;4500,00;4500,00;3000,00;12000,00;25500,00
"292250 Nazaré";-;1500,00;7500,00;19508,00;12000,00;9000,00;3016,00;4540,00;9000,00;66064,00
"292270 Nova Canaã";-;-;-;-;-;-;-;-;25500,00;25500,00
"292273 Nova Fátima";-;-;-;1540,00;-;1500,00;-;1500,00;-;4540,00
"292300 Nova Viçosa";-;-;1500,00;10540,00;27328,00;24296,00;9096,00;-;-;72760,00
"292310 Olindina";-;1508,00;1508,00;3016,00;1508,00;6032,00;3016,00;-;1508,00;18096,00
"292320 Oliveira dos Brejinhos";-;4500,00;-;1500,00;4500,00;1500,00;-;-;3048,00;15048,00
"292340 Palmas de Monte Alto";-;-;-;-;-;-;-;10852,00;3008,00;13860,00
"292360 Paramirim";-;-;-;-;-;4500,00;3000,00;4500,00;3024,00;15024,00
"292370 Paratinga";-;-;-;-;-;-;1500,00;-;-;1500,00
"292400 Paulo Afonso";-;-;3000,00;-;1580,00;1532,00;-;1500,00;-;7612,00
"292430 Piatã";-;-;-;-;-;-;-;-;1500,00;1500,00
"292440 Pilão Arcado";-;-;-;-;3000,00;-;-;-;-;3000,00
"292460 Pindobaçu";-;-;-;18000,00;25620,00;6000,00;3000,00;4500,00;4500,00;61620,00
"292470 Piripá";-;-;-;-;-;-;-;-;4500,00;4500,00
"292500 Planalto";-;-;1500,00;6008,00;1500,00;1500,00;1516,00;3008,00;3024,00;18056,00
"292510 Poções";-;-;1532,00;12368,24;6236,18;12240,12;4728,18;1556,00;1508,00;40168,72
"292525 Ponto Novo";-;-;-;1500,00;1500,00;-;-;-;9000,00;12000,00
"292530 Porto Seguro";-;-;37646,64;143687,75;354040,06;627369,35;137815,35;114155,47;5123,61;1419838,23
"292560 Presidente Dutra";-;-;-;-;-;-;-;-;7572,00;7572,00
"292575 Presidente Tancredo Neves";-;-;-;24000,00;16500,00;9000,00;6000,00;1500,00;13500,00;70500,00
"292600 Remanso";6016,00;9112,00;-;322440,49;363931,38;211542,95;147533,59;41484,41;14236,41;1116297,23
"292630 Riachão do Jacuípe";-;-;9160,00;10700,00;4500,00;15024,00;10617,95;6000,00;25500,00;81501,95
"292640 Riacho de Santana";-;-;-;3000,00;4500,00;1500,00;-;-;7500,00;16500,00
"292660 Ribeira do Pombal";-;2093,64;1652,41;-;13111,31;50437,50;-;-;3531,70;70826,56
"292670 Rio de Contas";-;-;1556,00;-;-;-;-;-;-;1556,00
"292690 Rio do Pires";-;-;-;3072,00;-;-;-;-;9080,00;12152,00
"292720 Ruy Barbosa";-;-;5048,90;6040,00;3040,00;6240,00;1508,00;-;12056,00;33932,90
"292730 Salinas da Margarida";-;-;1500,00;3000,00;1500,00;-;1500,00;-;3000,00;10500,00
"292740 Salvador";639493,49;3724870,27;9131167,97;15758551,70;12689438,21;8774100,44;5650645,76;5758480,50;6565134,69;68691883,03
"292790 Santa Inês";-;-;-;3080,00;-;-;-;-;-;3080,00
"292810 Santa Maria da Vitória";-;1500,00;-;-;-;-;-;-;-;1500,00
"292840 Santa Rita de Cássia";-;-;-;-;1504,67;6004,67;6009,34;4540,00;1500,00;19558,68
"292800 Santaluz";-;-;6000,00;10500,00;9000,00;9000,00;6000,00;1500,00;9000,00;51000,00
"292830 Santanópolis";-;-;-;-;-;4532,00;3000,00;-;-;7532,00
"292870 Santo Antônio de Jesus";-;5334,12;19474,38;175000,03;94571,78;197861,99;32054,91;-;-;524297,21
"292880 Santo Estêvão";-;-;-;3000,00;-;4500,00;3000,00;3000,00;10500,00;24000,00
"292890 São Desidério";-;-;-;-;-;33536,60;9248,60;-;-;42785,20
"292895 São Domingos";-;-;-;-;1516,00;-;-;-;-;1516,00
"292910 São Felipe";-;-;-;7500,00;3000,00;-;3000,00;1500,00;-;15000,00
"292900 São Félix";-;-;-;6000,00;15000,00;4989,74;-;2534,58;-;28524,32
"292905 São Félix do Coribe";-;-;-;-;4500,00;22500,00;3000,00;1500,00;-;31500,00
"292920 São Francisco do Conde";-;-;24000,00;18000,00;25973,28;4560,18;16748,72;-;-;89282,18
"292925 São Gabriel";-;-;-;1500,00;-;-;4500,00;3000,00;4500,00;13500,00
"292940 São Miguel das Matas";-;-;-;-;3000,00;-;1500,00;1500,00;21000,00;27000,00
"292950 São Sebastião do Passé";-;-;3016,00;21152,00;13572,00;3000,00;9008,00;-;-;49748,00
"292960 Sapeaçu";-;-;-;-;3000,00;1500,00;9000,00;3000,00;-;16500,00
"292990 Seabra";-;-;1500,00;3000,00;6275,04;24629,71;54090,62;3136,41;176841,75;269473,53
"293010 Senhor do Bonfim";-;-;6000,00;10509,34;25500,00;27000,00;1500,00;-;-;70509,34
"293030 Serra Dourada";-;-;-;-;-;-;-;-;22500,00;22500,00
"293040 Serra Preta";-;-;-;7548,00;-;1500,00;1540,00;-;-;10588,00
"293050 Serrinha";-;-;-;15682,05;1660,76;9370,16;22042,03;3136,41;-;51891,41
"293070 Simões Filho";-;6000,00;9000,00;1500,00;-;-;-;-;-;16500,00
"293077 Sobradinho";-;-;-;-;12000,00;7500,00;3000,00;13500,00;4500,00;40500,00
"293110 Tanquinho";-;-;-;1516,00;1500,00;-;1500,00;-;-;4516,00
"293130 Tapiramutá";-;-;-;-;4516,00;1500,00;3000,00;-;-;9016,00
"293135 Teixeira de Freitas";-;79104,08;330223,06;336966,49;11365,93;176330,54;306364,05;282378,37;-;1522732,52
"293150 Teofilândia";-;-;3024,00;-;-;10660,00;6152,00;1548,00;10700,00;32084,00
"293200 Uauá";-;-;-;1500,00;4500,00;3000,00;-;4500,00;18000,00;31500,00
"293210 Ubaíra";-;-;-;3008,00;1500,00;4524,00;-;1500,00;6000,00;16532,00
"293220 Ubaitaba";-;-;-;9088,00;-;-;1540,00;-;1516,00;12144,00
"293250 Una";-;-;-;-;4501,00;9000,00;6000,00;6000,00;11999,99;37500,99
"293280 Utinga";-;-;-;-;-;-;-;-;4500,00;4500,00
"293290 Valença";-;-;-;59587,67;55088,00;50053,80;4713,78;9760,92;351147,70;530351,87
"293310 Várzea do Poço";-;-;-;-;1508,00;-;1500,00;1508,00;-;4516,00
"293325 Vereda";-;-;-;-;-;4580,00;1500,00;-;7572,00;13652,00
"293330 Vitória da Conquista";-;142101,43;435061,47;1529828,58;1557568,80;1695540,33;597066,33;773154,98;2269379,47;8999701,39
"293345 Wanderley";-;-;-;-;10500,00;-;-;-;-;10500,00
"293350 Wenceslau Guimarães";-;-;-;-;-;-;-;-;1508,00;1508,00
"310020 Abaeté";-;-;-;-;-;-;-;-;13728,66;13728,66
"310090 Águas Formosas";-;-;-;21628,42;26294,97;3064,00;6156,42;-;-;57143,81
"310110 Aimorés";-;12016,00;9000,00;21000,00;12000,00;21000,00;9000,00;16500,00;44052,00;144568,00
"310120 Aiuruoca";-;-;-;-;-;79712,83;-;-;-;79712,83
"310150 Além Paraíba";6093,87;47844,28;107094,97;65585,48;79413,84;56652,79;57757,36;77883,01;154666,75;652992,35
"310160 Alfenas";-;3211,46;22969,21;50124,96;131629,35;180578,10;493204,49;465002,65;326677,75;1673397,97
"310170 Almenara";1500,00;1508,00;30499,29;55001,56;34891,11;23733,20;3056,00;7945,50;-;158134,66
"310260 Andradas";-;-;-;-;-;3279,17;-;1500,00;3136,41;7915,58
"310340 Araçuaí";-;1572,00;-;29883,98;55620,00;55684,05;-;-;-;142760,03
"310350 Araguari";-;-;-;-;6177,10;11680,92;101710,22;292796,31;141538,09;553902,64
"310375 Araporã";-;-;3152,41;6176,41;6489,23;12685,64;4957,23;21026,32;4949,23;59436,47
"310400 Araxá";2377,81;1689,08;17601,84;19430,74;103953,91;167471,81;81370,03;54068,91;14696,02;462660,15
"310420 Arcos";-;1500,00;1548,00;3054,97;-;-;-;-;-;6102,97
"310450 Arinos";-;-;-;1500,00;-;-;3000,00;3000,00;3008,00;10508,00
"310490 Baependi";-;-;1508,00;1792,88;11263,08;34829,91;30262,00;24798,11;38904,64;143358,62
"310540 Barão de Cocais";1532,00;-;1500,00;-;1500,00;-;-;-;-;4532,00
"310560 Barbacena";8954,60;26863,97;9677,80;277772,95;85086,67;103150,33;3383,19;11132,29;48766,14;574787,94
"310590 Barroso";-;-;7698,16;-;3048,00;13608,06;7628,00;4592,08;21636,66;58210,96
"310620 Belo Horizonte";86313,36;545619,41;2333173,36;6029384,21;7080204,43;5716515,78;4954556,59;4708740,86;6860335,18;38314843,18
"310630 Belo Oriente";-;-;-;-;-;3088,00;-;-;-;3088,00
"310640 Belo Vale";-;-;-;6032,00;4572,00;4548,00;1500,00;-;7588,00;24240,00
"310670 Betim";-;22520,06;66285,51;194919,08;329818,63;1942959,13;2055116,61;993588,86;1598146,91;7203354,79
"310690 Bicas";-;-;-;-;-;-;-;1500,00;-;1500,00
"310710 Boa Esperança";1500,00;4508,00;1508,00;3016,00;1500,00;28787,98;18097,20;21529,62;12100,30;92547,10
"310730 Bocaiúva";-;-;18180,14;1500,00;3048,00;7506,00;4556,00;4600,18;12128,00;51518,32
"310740 Bom Despacho";-;-;-;-;1642,76;19343,94;10856,47;6088,00;28359,19;66290,36
"310750 Bom Jardim de Minas";-;1500,00;-;-;-;-;-;-;-;1500,00
"310800 Bom Sucesso";-;-;-;4500,00;-;-;-;-;3000,00;7500,00
"310860 Brasília de Minas";-;10308,48;9223,36;133216,06;310732,85;305846,37;295901,55;34877,47;109905,42;1210011,56
"310900 Brumadinho";-;-;-;37500,00;37551,37;-;9191,47;7528,02;30532,70;122303,56
"310910 Bueno Brandão";1516,00;-;-;-;-;-;-;-;-;1516,00
"310990 Caetanópolis";-;-;-;1508,00;-;-;-;1500,00;10556,00;13564,00
"311000 Caeté";-;-;1743,39;5239,37;19140,49;25980,65;8680,15;10451,14;6982,76;78217,95
"311050 Camanducaia";-;-;9048,00;9096,00;9176,00;3000,00;4540,00;-;-;34860,00
"311060 Cambuí";3000,00;-;-;-;1500,00;-;1540,00;-;1500,00;7540,00
"311070 Cambuquira";-;-;-;1500,00;-;-;-;4732,24;3016,00;9248,24
"311090 Campanha";-;-;3200,24;4596,00;1500,00;7500,00;1500,00;-;4500,00;22796,24
"311100 Campestre";-;-;-;-;-;4500,00;1500,00;-;-;6000,00
"311120 Campo Belo";3048,12;1580,00;29887,42;25425,92;110147,17;207390,44;234562,50;92501,83;88072,83;792616,23
"311180 Canápolis";-;-;-;-;18296,00;31748,00;7620,00;-;10596,00;68260,00
"311200 Candeias";-;-;-;3016,00;-;-;-;-;-;3016,00
"311230 Capelinha";-;-;-;-;-;1500,00;-;11728,40;6227,37;19455,77
"311260 Capinópolis";-;-;6000,00;1500,00;6064,00;1508,00;1500,00;1508,00;3024,00;21104,00
"311320 Carandaí";-;-;1548,00;1504,67;-;-;-;-;-;3052,67
"311330 Carangola";-;11197,26;21399,72;115532,18;144730,41;336656,74;311583,89;123640,77;70015,58;1134756,55
"311340 Caratinga";-;4500,00;337652,40;1147792,31;351668,68;118574,21;29866,51;53096,26;32805,71;2075956,08
"311430 Carmo do Paranaíba";-;-;1524,00;13707,50;7571,75;10700,90;3036,70;1532,00;7587,75;45660,60
"311440 Carmo do Rio Claro";-;-;-;9024,00;1500,00;-;-;-;-;10524,00
"311450 Carmópolis de Minas";-;-;-;3000,00;3064,00;4524,00;-;-;-;10588,00
"311460 Carrancas";-;-;-;-;-;-;1500,00;-;3000,00;4500,00
"311510 Cássia";-;-;-;3273,87;19752,57;16417,37;13741,89;3168,41;3008,00;59362,11
"311530 Cataguases";-;9957,76;9937,96;89959,04;162593,21;157427,89;8208,78;119711,73;107694,70;665491,07
"311550 Caxambu";-;1564,00;-;1516,00;1548,00;-;-;-;-;4628,00
"311580 Centralina";-;-;-;-;6000,00;10500,00;4500,00;7500,00;10500,00;39000,00
"311660 Cláudio";-;1637,91;-;-;-;-;-;-;-;1637,91
"311710 Conceição da Aparecida";-;-;-;-;-;1508,00;-;1500,00;4508,00;7516,00
"311730 Conceição das Alagoas";-;-;-;-;4777,53;13764,57;6247,51;6000,00;3280,69;34070,30
"311750 Conceição do Mato Dentro";-;-;-;-;-;-;3000,00;6100,30;-;9100,30
"311770 Conceição do Rio Verde";-;-;-;-;1500,00;1500,00;1500,00;3000,00;1500,00;9000,00
"311800 Congonhas";-;-;1500,00;1545,76;9841,32;50736,46;10795,29;32539,05;35958,14;142916,02
"311830 Conselheiro Lafaiete";-;-;48603,59;36433,84;114267,56;225858,34;202466,13;125673,53;34442,02;787745,01
"311840 Conselheiro Pena";-;-;1500,00;-;1500,00;7500,00;1500,00;1500,00;7500,00;21000,00
"311860 Contagem";3587,63;16370,45;215532,89;782224,17;1313546,25;1563405,50;1851655,26;1451664,24;534888,17;7732874,56
"311880 Coração de Jesus";-;-;-;-;-;-;3000,00;-;-;3000,00
"311940 Coronel Fabriciano";-;32945,33;218765,64;573195,60;540748,31;190956,52;177051,49;76736,38;477007,24;2287406,51
"312020 Cristais";-;-;1500,00;-;1652,41;-;1636,41;-;-;4788,82
"312050 Cristina";-;-;-;-;-;-;-;-;1500,00;1500,00
"312080 Cruzília";-;-;-;-;-;4756,24;6966,40;6116,06;7972,48;25811,18
"312090 Curvelo";8974,85;3232,41;15165,80;139049,47;240408,50;364138,62;385097,54;377038,18;524654,10;2057759,47
"312160 Diamantina";-;-;7806,11;38821,29;246119,97;113873,41;27400,40;15582,79;40798,93;490402,90
"312210 Divino das Laranjeiras";-;-;-;-;-;-;-;-;4500,00;4500,00
"312230 Divinópolis";-;-;34500,00;184099,38;297076,52;257707,04;262722,57;301836,64;291934,13;1629876,28
"312390 Entre Rios de Minas";-;-;-;-;3030,07;1603,79;-;-;14478,53;19112,39
"312400 Ervália";-;6016,78;-;4500,00;1500,00;3000,00;1500,00;-;9120,36;25637,14
"312410 Esmeraldas";-;-;12000,00;25561,18;12000,00;6000,00;-;1500,00;16500,00;73561,18
"312430 Espinosa";-;-;9000,00;9000,00;24000,00;9041,00;7587,60;1524,00;-;60152,60
"312490 Eugenópolis";-;-;1500,00;21192,00;22556,00;4516,00;7500,00;3000,00;13620,00;73884,00
"312510 Extrema";-;7231,44;163584,95;357840,53;397846,55;276795,43;145218,29;175903,01;234486,01;1758906,21
"312560 Felisburgo";1524,00;-;7580,00;6040,00;1524,00;1500,00;-;10564,00;4596,00;33328,00
"312590 Ferros";1500,00;-;-;-;-;-;-;-;-;1500,00
"312595 Fervedouro";-;-;-;-;3000,00;4500,00;1500,00;9000,00;3000,00;21000,00
"312610 Formiga";-;1636,41;16221,02;66784,04;75061,21;22414,48;21765,38;15232,45;70187,05;289302,04
"312670 Francisco Sá";-;-;-;7596,00;3080,00;1500,00;3000,00;4500,00;9216,00;28892,00
"312710 Frutal";-;-;-;-;6024,00;7508,00;15232,20;13680,67;9042,34;51487,21
"312760 Gouveia";-;-;3000,00;1500,00;-;-;-;-;-;4500,00
"312770 Governador Valadares";12874,42;52773,03;169538,02;1847982,62;2840444,55;2343251,76;2432918,63;1749887,83;584919,44;12034590,30
"312800 Guanhães";-;-;-;1508,00;4524,00;3032,00;6032,00;-;7875,90;22971,90
"312830 Guaranésia";-;-;-;3048,00;-;-;-;-;-;3048,00
"312860 Guarda-Mor";-;-;1508,00;-;-;-;-;-;-;1508,00
"312870 Guaxupé";-;-;15349,35;8129,70;97825,92;96046,83;113507,24;14078,64;11214,74;356152,42
"312910 Gurinhatã";-;-;-;-;-;1500,00;-;-;3000,00;4500,00
"312980 Ibirité";-;-;7644,41;201052,63;198335,83;266557,44;82600,07;-;-;756190,38
"313120 Ipanema";-;-;-;-;-;1508,00;-;-;-;1508,00
"313130 Ipatinga";-;4732,41;146819,93;521099,03;1381917,59;1877498,99;1314758,84;1286840,35;1933797,10;8467464,24
"313170 Itabira";-;8269,66;17067,47;28541,47;118006,03;193151,05;391328,47;185425,32;329972,64;1271762,11
"313190 Itabirito";-;-;1540,00;14223,75;28403,27;20307,08;20209,15;8421,76;12673,64;105778,65
"313220 Itaguara";-;4556,00;10816,18;-;-;-;-;-;-;15372,18
"313240 Itajubá";13590,03;-;15685,91;322340,51;1057051,57;823685,70;203806,76;65189,01;-;2501349,49
"313270 Itambacuri";-;4500,00;6048,00;15001,00;15192,20;-;4508,00;4556,00;15040,00;64845,20
"313310 Itanhandu";1500,00;-;3168,00;4546,70;124560,76;90192,39;9306,11;23018,37;31798,88;288091,21
"313320 Itanhomi";-;-;-;-;4572,00;-;3000,00;13692,00;36452,00;57716,00
"313330 Itaobim";1540,00;-;31888,06;32272,54;4516,00;4524,00;-;12112,00;41244,60;128097,20
"313350 Itapecerica";-;-;-;-;-;-;1516,00;-;-;1516,00
"313380 Itaúna";1500,00;3136,41;12409,23;18637,84;24378,41;25935,33;614540,44;219447,77;44345,15;964330,58
"313420 Ituiutaba";-;9999,47;13571,59;49433,76;135274,28;129039,72;56970,56;16597,45;64653,08;475539,91
"313440 Iturama";-;-;12000,00;45214,42;55982,60;30203,20;25715,90;16652,40;9127,00;194895,52
"313460 Jaboticatubas";-;1516,00;1500,00;4500,00;4500,00;4500,00;9056,00;6000,00;1500,00;33072,00
"313505 Jaíba";-;-;-;-;-;1516,00;6128,00;3080,00;3040,00;13764,00
"313510 Janaúba";1991,42;1500,00;56493,18;77114,03;112085,32;163217,51;83733,83;181634,42;296468,07;974237,78
"313520 Januária";-;-;3162,47;6109,33;10886,66;22803,90;-;-;-;42962,36
"313540 Jeceaba";-;-;-;-;3000,00;-;-;-;-;3000,00
"313580 Jequitinhonha";-;-;-;4660,48;3140,42;3080,24;6000,00;-;-;16881,14
"313600 Joaíma";-;-;3032,00;-;-;-;-;-;-;3032,00
"313620 João Monlevade";1636,41;7324,74;9954,12;36673,55;111397,94;174288,77;27155,28;55985,08;98887,69;523303,58
"313630 João Pinheiro";-;-;1500,00;-;7700,41;6522,67;9850,46;7990,95;-;33564,49
"313650 Jordânia";-;-;-;-;7516,00;-;-;-;-;7516,00
"313670 Juiz de Fora";6647,81;131493,41;364537,18;856100,88;1215782,45;1397078,51;1334895,54;1087536,98;1276291,36;7670364,12
"313690 Juruaia";-;-;4500,00;6000,00;-;-;-;-;-;10500,00
"313700 Ladainha";-;1564,00;-;1500,00;12208,00;4572,00;1524,00;13732,00;17176,66;52276,66
"313710 Lagamar";-;-;3000,00;-;-;-;1500,00;1500,00;1500,00;7500,00
"313720 Lagoa da Prata";-;-;69376,78;246501,59;371942,53;385458,91;313192,58;45014,05;44721,21;1476207,65
"313760 Lagoa Santa";-;-;1500,00;16548,00;9104,00;-;1524,00;1500,00;6183,94;36359,94
"313770 Lajinha";-;-;-;-;-;-;-;1508,00;3008,00;4516,00
"313820 Lavras";-;1524,00;42573,73;22864,64;48207,51;79927,73;110597,29;182504,84;40093,24;528292,98
"313840 Leopoldina";-;6962,92;23855,92;168170,28;480596,12;498484,92;628955,06;261669,85;320274,49;2388969,56
"313880 Luz";-;-;-;10859,90;7598,80;4508,00;-;-;-;22966,70
"313900 Machado";-;-;4540,00;-;-;-;1500,00;-;-;6040,00
"313920 Malacacheta";-;-;-;-;6000,00;3000,00;-;1500,00;6000,00;16500,00
"313930 Manga";-;-;-;3000,00;6000,00;6064,80;12000,00;12000,00;6000,00;45064,80
"313940 Manhuaçu";-;1500,00;-;94697,35;377656,91;835599,06;1521328,47;497214,47;850731,76;4178728,02
"313950 Manhumirim";-;-;-;-;-;-;3032,00;57839,00;134682,36;195553,36
"313960 Mantena";-;18128,00;24192,00;-;16596,00;-;-;27376,00;118776,00;205068,00
"313980 Mar de Espanha";-;4500,00;1500,00;3000,00;-;-;-;-;-;9000,00
"314000 Mariana";-;12744,33;11746,63;17317,98;25601,88;21833,23;17481,35;11340,98;18543,94;136610,32
"314050 Martinho Campos";-;-;-;7700,00;-;-;-;-;-;7700,00
"314070 Mateus Leme";-;-;6786,47;23759,63;13431,05;11889,92;6805,43;6784,25;23833,64;93290,39
"314090 Matipó";-;-;-;-;-;1500,00;1548,00;16709,56;12000,00;31757,56
"314110 Matozinhos";-;-;-;-;1508,00;-;-;-;-;1508,00
"314140 Medina";-;-;-;-;6095,15;-;-;-;-;6095,15
"314150 Mendes Pimentel";-;-;-;-;1500,00;4500,00;1500,00;-;4500,00;12000,00
"314160 Mercês";-;-;-;-;-;-;-;-;16644,00;16644,00
"314180 Minas Novas";1608,06;2225,38;1524,00;1524,00;1556,00;3088,00;1608,06;6300,42;18504,36;37938,28
"314190 Minduri";-;-;-;-;-;-;-;1500,00;-;1500,00
"314200 Mirabela";-;1508,00;-;1540,00;4532,00;-;7500,00;15032,00;3000,00;33112,00
"314220 Miraí";-;-;-;-;3486,00;6008,00;4548,00;4500,00;9000,00;27542,00
"314240 Moema";-;-;-;6016,00;1500,00;-;-;-;-;7516,00
"314270 Montalvânia";-;-;-;-;-;-;-;6000,00;18008,00;24008,00
"314280 Monte Alegre de Minas";-;3000,00;21000,00;-;19500,00;13500,00;9000,00;7500,00;15024,00;88524,00
"314290 Monte Azul";1524,00;-;-;1540,00;-;-;-;-;-;3064,00
"314300 Monte Belo";-;-;-;1500,00;-;-;-;-;-;1500,00
"314310 Monte Carmelo";-;1636,41;-;121588,44;195810,61;189883,59;229096,89;7760,61;82696,16;828472,71
"314320 Monte Santo de Minas";-;-;-;4588,00;6016,78;9112,00;-;-;-;19716,78
"314330 Montes Claros";4714,11;-;94073,59;293282,93;631257,93;890048,58;773807,46;617664,09;911884,48;4216733,17
"314350 Morada Nova de Minas";-;-;-;-;-;-;-;-;4500,00;4500,00
"314390 Muriaé";1800,04;24033,38;58323,70;395423,60;372165,11;440410,06;592510,73;182432,36;257118,58;2324217,56
"314430 Nanuque";-;1636,41;8117,23;59108,12;129168,33;43423,03;17811,92;16319,44;-;275584,48
"314470 Nova Era";-;-;1508,00;-;-;-;-;-;-;1508,00
"314480 Nova Lima";3188,69;3136,41;11947,06;43758,55;84159,85;66870,10;93112,68;63138,41;78806,03;448117,78
"314500 Nova Ponte";-;-;3040,00;4500,00;1540,00;1500,00;3016,00;1508,00;-;15104,00
"314520 Nova Serrana";-;5122,84;12133,61;9137,99;6767,27;47904,95;176277,81;285891,53;32476,96;575712,96
"314530 Novo Cruzeiro";-;-;-;-;1500,00;4500,00;4500,00;1500,00;16500,00;28500,00
"314560 Oliveira";-;-;7500,00;41008,42;117594,73;131597,97;120292,16;21888,17;53539,11;493420,56
"314590 Ouro Branco";-;-;-;4500,00;4500,00;6000,00;-;3000,00;-;18000,00
"314600 Ouro Fino";-;-;22724,00;48088,00;55588,00;34500,00;25516,00;25500,00;49500,00;261416,00
"314610 Ouro Preto";-;54390,61;30433,17;460234,67;613635,59;588808,16;495234,70;278558,57;390617,30;2911912,77
"314630 Padre Paraíso";1500,00;1500,00;1500,00;4540,00;12224,00;21478,53;6178,47;4516,00;12112,00;65549,00
"314710 Pará de Minas";-;1963,68;2041,44;25829,82;53583,70;107106,69;213579,23;287384,05;226209,43;917698,04
"314700 Paracatu";-;11995,93;38085,83;33085,65;94148,22;111702,50;29894,67;35015,63;39555,89;393484,32
"314730 Paraisópolis";3072,00;1508,00;-;-;1500,00;1500,00;1508,00;-;-;9088,00
"314770 Passa Tempo";-;-;-;-;1500,00;-;4500,00;7508,00;1504,00;15012,00
"314750 Passabém";-;-;-;-;-;-;-;-;1500,00;1500,00
