 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Jul/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"330110 Cantagalo";4;4;6457,23;5241,19;-;-;1216,04;-;-;1614,31;1614,31;9;2,3;-;-
"330120 Carmo";6;6;9124,04;7284,98;-;-;1839,06;-;-;1520,67;1520,67;36;6,0;-;-
"330130 Casimiro de Abreu";20;20;30381,18;24300,98;-;-;6080,20;-;-;1519,06;1519,06;69;3,5;2;10,00
"330150 Cordeiro";5;5;8206,05;6686,00;-;-;1520,05;-;-;1641,21;1641,21;15;3,0;-;-
"330160 Duas Barras";1;1;1772,82;1468,81;-;-;304,01;-;-;1772,82;1772,82;6;6,0;-;-
"330170 Duque de Caxias";378;378;2795046,02;2374735,16;-;-;420310,86;-;-;7394,30;7394,30;2378;6,3;108;28,57
"330180 Engenheiro Paulo de Frontin";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;4;1,3;2;66,67
"330185 Guapimirim";22;22;37251,56;30516,92;-;-;6734,64;-;-;1693,25;1693,25;125;5,7;7;31,82
"330190 Itaboraí";51;51;385468,87;325115,19;-;-;60353,68;-;-;7558,21;7558,21;344;6,7;27;52,94
"330200 Itaguaí";73;73;110475,04;88216,52;-;-;22258,52;-;-;1513,36;1513,36;427;5,8;14;19,18
"330210 Itaocara";3;3;5142,61;4230,58;-;-;912,03;-;-;1714,20;1714,20;4;1,3;-;-
"330220 Itaperuna";20;20;304742,04;262242,04;-;-;42500,00;-;-;15237,10;15237,10;198;9,9;10;50,00
"330225 Itatiaia";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;26;4,3;-;-
"330240 Macaé";82;82;378088,36;321883,04;-;-;56205,32;-;-;4610,83;4610,83;1207;14,7;24;29,27
"330250 Magé";49;49;355688,34;302143,46;-;-;53544,88;-;-;7258,95;7258,95;226;4,6;2;4,08
"330260 Mangaratiba";5;5;7539,94;6019,89;-;-;1520,05;-;-;1507,99;1507,99;37;7,4;-;-
"330270 Maricá";145;145;921598,95;786698,86;-;-;134900,09;-;-;6355,85;6355,85;1080;7,4;37;25,52
"330290 Miguel Pereira";2;2;3136,12;2520,36;-;-;615,76;-;-;1568,06;1568,06;16;8,0;-;-
"330300 Miracema";17;17;206300,00;175458,23;-;-;30841,77;-;-;12135,29;12135,29;190;11,2;8;47,06
"330310 Natividade";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"330330 Niterói";319;319;1241626,17;1053911,47;-;-;187714,70;-;-;3892,25;3892,25;3346;10,5;98;30,72
"330340 Nova Friburgo";41;41;217222,30;183737,86;-;-;33484,44;-;-;5298,10;5298,10;384;9,4;9;21,95
"330350 Nova Iguaçu";147;147;316964,25;261477,24;-;-;55487,01;-;-;2156,22;2156,22;900;6,1;82;55,78
"330360 Paracambi";15;15;23022,14;18461,99;-;-;4560,15;-;-;1534,81;1534,81;61;4,1;3;20,00
"330370 Paraíba do Sul";8;8;12140,42;9681,25;-;-;2459,17;-;-;1517,55;1517,55;46;5,8;-;-
"330380 Paraty";25;25;45750,47;37697,43;-;-;8053,04;-;-;1830,02;1830,02;288;11,5;8;32,00
"330390 Petrópolis";143;143;1827473,78;1555812,03;-;-;271661,75;-;-;12779,54;12779,54;1617;11,3;49;34,27
"330395 Pinheiral";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;59;3,7;2;12,50
"330400 Piraí";17;17;26216,74;21025,35;-;-;5191,39;-;-;1542,16;1542,16;83;4,9;4;23,53
"330411 Porto Real";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"330412 Quatis";7;7;10652,00;8523,93;-;-;2128,07;-;-;1521,71;1521,71;36;5,1;-;-
"330415 Quissamã";13;13;77667,40;65660,64;-;-;12006,76;-;-;5974,42;5974,42;92;7,1;5;38,46
"330420 Resende";26;26;87140,06;73071,88;-;-;14068,18;-;-;3351,54;3351,54;193;7,4;8;30,77
"330430 Rio Bonito";79;79;434807,23;368067,97;-;-;66739,26;-;-;5503,89;5503,89;628;7,9;12;15,19
"330440 Rio Claro";8;8;12168,00;9735,92;-;-;2432,08;-;-;1521,00;1521,00;41;5,1;1;12,50
"330450 Rio das Flores";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;6;6,0;-;-
"330452 Rio das Ostras";53;53;79945,52;63833,00;-;-;16112,52;-;-;1508,41;1508,41;220;4,2;4;7,55
"330455 Rio de Janeiro";1808;1808;7196900,54;6082597,72;-;-;1114302,82;-;-;3980,59;3980,59;19672;10,9;665;36,78
"330460 Santa Maria Madalena";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;22;7,3;-;-
"330470 Santo Antônio de Pádua";15;15;24449,87;19827,80;-;-;4622,07;-;-;1629,99;1629,99;109;7,3;3;20,00
"330480 São Fidélis";37;37;132710,43;112783,66;-;-;19926,77;-;-;3586,77;3586,77;325;8,8;17;45,95
"330475 São Francisco de Itabapoana";10;10;15472,51;12385,97;-;-;3086,54;-;-;1547,25;1547,25;83;8,3;2;20,00
"330490 São Gonçalo";326;326;842476,72;696431,71;-;-;146045,01;-;-;2584,28;2584,28;2629;8,1;105;32,21
"330510 São João de Meriti";30;30;329100,47;279860,97;-;-;49239,50;-;-;10970,02;10970,02;244;8,1;-;-
"330515 São José do Vale do Rio Preto";28;28;42000,00;33487,72;-;-;8512,28;-;-;1500,00;1500,00;145;5,2;1;3,57
"330550 Saquarema";37;37;153424,78;128542,95;-;-;24881,83;-;-;4146,62;4146,62;506;13,7;13;35,14
"330560 Silva Jardim";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;21;5,3;-;-
"330570 Sumidouro";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;22;3,7;-;-
"330580 Teresópolis";84;84;459258,06;390477,71;-;-;68780,35;-;-;5467,36;5467,36;676;8,0;26;30,95
"330590 Trajano de Moraes";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"330600 Três Rios";39;39;526041,89;450561,55;-;-;75480,34;-;-;13488,25;13488,25;342;8,8;21;53,85
"330610 Valença";22;22;103916,30;87501,36;-;-;16414,94;-;-;4723,47;4723,47;203;9,2;8;36,36
"330620 Vassouras";10;10;17416,78;14361,20;-;-;3055,58;-;-;1741,68;1741,68;59;5,9;-;-
"330630 Volta Redonda";408;408;2810857,17;2394568,55;-;-;416288,62;-;-;6889,36;6889,36;3973;9,7;122;29,90
"350010 Adamantina";21;21;38899,07;32216,64;-;-;6682,43;-;-;1852,34;1852,34;164;7,8;3;14,29
"350050 Águas de Lindóia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"350100 Altinópolis";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;40;3,6;2;18,18
"350130 Álvares Machado";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;15;3,8;-;-
"350160 Americana";38;38;299793,51;254372,85;-;-;45420,66;-;-;7889,30;7889,30;260;6,8;12;31,58
"350170 Américo Brasiliense";41;41;122369,42;102510,66;-;-;19858,76;-;-;2984,62;2984,62;309;7,5;8;19,51
"350190 Amparo";11;11;23782,55;19828,24;-;-;3954,31;-;-;2162,05;2162,05;55;5,0;2;18,18
"350220 Angatuba";11;11;16572,00;13227,89;-;-;3344,11;-;-;1506,55;1506,55;46;4,2;-;-
"350250 Aparecida";38;38;64509,59;52229,05;-;-;12280,54;-;-;1697,62;1697,62;321;8,4;5;13,16
"350270 Apiaí";33;33;50246,53;40194,85;-;-;10051,68;-;-;1522,62;1522,62;111;3,4;-;-
"350280 Araçatuba";11;11;18181,63;14837,52;-;-;3344,11;-;-;1652,88;1652,88;45;4,1;5;45,45
"350320 Araraquara";117;117;306641,58;254455,75;-;-;52185,83;-;-;2620,87;2620,87;505;4,3;9;7,69
"350330 Araras";64;64;160087,11;133005,83;-;-;27081,28;-;-;2501,36;2501,36;437;6,8;12;18,75
"350390 Arujá";3;3;15700,00;13197,57;-;-;2502,43;-;-;5233,33;5233,33;7;2,3;-;-
"350400 Assis";36;36;126807,18;106748,62;-;-;20058,56;-;-;3522,42;3522,42;276;7,7;10;27,78
"350410 Atibaia";3;3;4725,38;3774,65;-;-;950,73;-;-;1575,13;1575,13;24;8,0;-;-
"350420 Auriflama";27;27;41101,04;32892,77;-;-;8208,27;-;-;1522,26;1522,26;121;4,5;2;7,41
"350450 Avaré";15;15;40453,67;33636,77;-;-;6816,90;-;-;2696,91;2696,91;137;9,1;4;26,67
"350520 Bariri";16;16;24117,43;19253,27;-;-;4864,16;-;-;1507,34;1507,34;75;4,7;1;6,25
"350530 Barra Bonita";24;24;37760,43;30437,13;-;-;7323,30;-;-;1573,35;1573,35;144;6,0;4;16,67
"350550 Barretos";52;52;780071,46;667475,74;-;-;112595,72;-;-;15001,37;15001,37;577;11,1;25;48,08
"350570 Barueri";280;280;636637,33;528939,50;-;-;107697,83;-;-;2273,70;2273,70;2781;9,9;92;32,86
"350580 Bastos";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;9;3,0;-;-
"350590 Batatais";47;47;149611,87;127963,88;-;-;21647,99;-;-;3183,23;3183,23;330;7,0;18;38,30
"350600 Bauru";199;199;851059,71;722395,89;-;-;128663,82;-;-;4276,68;4276,68;1655;8,3;44;22,11
"350630 Bernardino de Campos";14;14;21100,30;16824,81;-;-;4275,49;-;-;1507,16;1507,16;70;5,0;-;-
"350635 Bertioga";27;27;209172,84;177054,39;-;-;32118,45;-;-;7747,14;7747,14;256;9,5;4;14,81
"350650 Birigui";24;24;123363,80;103716,35;-;-;19647,45;-;-;5140,16;5140,16;231;9,6;14;58,33
"350680 Bocaina";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"350740 Borborema";6;6;9369,70;7522,42;-;-;1847,28;-;-;1561,62;1561,62;41;6,8;1;16,67
"350750 Botucatu";54;54;493027,01;424421,41;-;-;68605,60;-;-;9130,13;9130,13;506;9,4;15;27,78
"350760 Bragança Paulista";86;86;426101,11;361009,46;-;-;65091,65;-;-;4954,66;4954,66;607;7,1;15;17,44
"350790 Brotas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"350810 Buritama";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;31;3,4;-;-
"350850 Caçapava";4;4;12696,77;10584,34;-;-;2112,43;-;-;3174,19;3174,19;19;4,8;2;50,00
"350860 Cachoeira Paulista";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;56;4,0;2;14,29
"350870 Caconde";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;28;5,6;-;-
"350880 Cafelândia";11;11;16620,00;13275,89;-;-;3344,11;-;-;1510,91;1510,91;24;2,2;1;9,09
"350900 Caieiras";37;37;55499,99;44251,63;-;-;11248,36;-;-;1500,00;1500,00;229;6,2;-;-
"350920 Cajamar";15;15;24000,51;19440,36;-;-;4560,15;-;-;1600,03;1600,03;105;7,0;4;26,67
"350930 Cajobi";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;11;3,7;-;-
"350940 Cajuru";24;24;38203,79;30830,15;-;-;7373,64;-;-;1591,82;1591,82;159;6,6;4;16,67
"350950 Campinas";997;997;6358161,54;5412216,77;-;-;945944,77;-;-;6377,29;6377,29;8325;8,4;234;23,47
"350960 Campo Limpo Paulista";34;34;53667,56;43311,88;-;-;10355,68;-;-;1578,46;1578,46;124;3,6;2;5,88
"350970 Campos do Jordão";19;19;28696,42;22893,14;-;-;5803,28;-;-;1510,34;1510,34;104;5,5;-;-
"351020 Capão Bonito";13;13;20130,49;16166,75;-;-;3963,74;-;-;1548,50;1548,50;78;6,0;3;23,08
"351040 Capivari";56;56;86690,94;69666,40;-;-;17024,54;-;-;1548,05;1548,05;191;3,4;5;8,93
"351050 Caraguatatuba";87;87;547425,71;466068,92;-;-;81356,79;-;-;6292,25;6292,25;730;8,4;12;13,79
"351060 Carapicuíba";99;99;216847,93;179866,47;-;-;36981,46;-;-;2190,38;2190,38;566;5,7;8;8,08
"351100 Castilho";8;8;12184,00;9751,92;-;-;2432,08;-;-;1523,00;1523,00;36;4,5;-;-
"351110 Catanduva";80;80;356544,52;302126,98;-;-;54417,54;-;-;4456,81;4456,81;573;7,2;26;32,50
"351150 Cerquilho";8;8;12040,12;9600,30;-;-;2439,82;-;-;1505,01;1505,01;46;5,8;1;12,50
"351160 Cesário Lange";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;3;1,0;-;-
"351170 Charqueada";4;4;6100,30;4864,91;-;-;1235,39;-;-;1525,08;1525,08;28;7,0;-;-
"355720 Chavantes";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;30;3,8;-;-
"351200 Colina";11;11;16516,00;13171,89;-;-;3344,11;-;-;1501,45;1501,45;36;3,3;-;-
"351220 Conchal";7;7;10598,35;8455,13;-;-;2143,22;-;-;1514,05;1514,05;23;3,3;-;-
"351280 Cosmópolis";25;25;39991,46;32015,82;-;-;7975,64;-;-;1599,66;1599,66;251;10,0;5;20,00
"351300 Cotia";132;132;847864,82;719636,56;-;-;128228,26;-;-;6423,22;6423,22;1292;9,8;39;29,55
"351340 Cruzeiro";48;48;147140,64;122490,48;-;-;24650,16;-;-;3065,43;3065,43;379;7,9;15;31,25
"351350 Cubatão";42;42;69510,95;56409,50;-;-;13101,45;-;-;1655,02;1655,02;293;7,0;4;9,52
"351360 Cunha";8;8;12132,06;9696,11;-;-;2435,95;-;-;1516,51;1516,51;39;4,9;1;12,50
"351370 Descalvado";5;5;7518,68;5998,63;-;-;1520,05;-;-;1503,74;1503,74;18;3,6;-;-
"351380 Diadema";202;202;641791,05;538351,02;-;-;103440,03;-;-;3177,18;3177,18;2140;10,6;33;16,34
"351390 Divinolândia";3;3;4583,90;3671,87;-;-;912,03;-;-;1527,97;1527,97;13;4,3;-;-
"351440 Dracena";3;3;15958,35;13476,89;-;-;2481,46;-;-;5319,45;5319,45;23;7,7;1;33,33
"351450 Duartina";7;7;10540,00;8411,93;-;-;2128,07;-;-;1505,71;1505,71;8;1,1;-;-
"351500 Embu das Artes";201;201;405664,65;329828,21;-;-;75836,44;-;-;2018,23;2018,23;1038;5,2;23;11,44
"351510 Embu-Guaçu";20;20;30000,00;23919,80;-;-;6080,20;-;-;1500,00;1500,00;33;1,7;-;-
"351518 Espírito Santo do Pinhal";21;21;35623,50;29219,94;-;-;6403,56;-;-;1696,36;1696,36;175;8,3;5;23,81
"351540 Fartura";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"351550 Fernandópolis";59;59;172133,85;143347,56;-;-;28786,29;-;-;2917,52;2917,52;360;6,1;21;35,59
"351570 Ferraz de Vasconcelos";111;111;192583,63;156228,88;-;-;36354,75;-;-;1734,99;1734,99;638;5,7;8;7,21
"351600 Flórida Paulista";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"351620 Franca";49;49;319674,40;275021,50;-;-;44652,90;-;-;6523,97;6523,97;498;10,2;28;57,14
"351630 Francisco Morato";70;70;281472,41;238983,03;-;-;42489,38;-;-;4021,03;4021,03;619;8,8;11;15,71
"351640 Franco da Rocha";87;87;144972,88;118282,08;-;-;26690,80;-;-;1666,35;1666,35;664;7,6;3;3,45
"351740 Guaíra";11;11;17806,64;14447,05;-;-;3359,59;-;-;1618,79;1618,79;74;6,7;-;-
"351760 Guapiara";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;-;-
"351770 Guará";4;4;6016,00;4799,96;-;-;1216,04;-;-;1504,00;1504,00;11;2,8;-;-
"351820 Guararapes";6;6;9163,31;7339,25;-;-;1824,06;-;-;1527,22;1527,22;20;3,3;-;-
"351830 Guararema";27;27;40580,24;32356,49;-;-;8223,75;-;-;1502,97;1502,97;108;4,0;3;11,11
"351840 Guaratinguetá";35;35;126227,94;105824,39;-;-;20403,55;-;-;3606,51;3606,51;266;7,6;8;22,86
"351860 Guariba";36;36;58482,04;47464,15;-;-;11017,89;-;-;1624,50;1624,50;216;6,0;8;22,22
"351870 Guarujá";55;55;539984,00;465919,75;-;-;74064,25;-;-;9817,89;9817,89;735;13,4;20;36,36
"351880 Guarulhos";488;488;4141588,12;3527147,26;-;-;614440,86;-;-;8486,86;8486,86;4912;10,1;198;40,57
"351900 Herculândia";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;14;2,8;1;20,00
"351907 Hortolândia";94;94;269607,93;222854,99;-;-;46752,94;-;-;2868,17;2868,17;497;5,3;20;21,28
"351930 Ibaté";1;1;1552,70;1248,69;-;-;304,01;-;-;1552,70;1552,70;6;6,0;-;-
"351960 Ibitinga";42;42;75622,24;61684,23;-;-;13938,01;-;-;1800,53;1800,53;317;7,5;3;7,14
"351970 Ibiúna";29;29;43500,00;34683,71;-;-;8816,29;-;-;1500,00;1500,00;248;8,6;4;13,79
"352010 Igarapava";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;43;6,1;-;-
"352044 Ilha Solteira";1;1;1655,09;1351,08;-;-;304,01;-;-;1655,09;1655,09;5;5,0;-;-
"352040 Ilhabela";25;25;43482,30;35793,04;-;-;7689,26;-;-;1739,29;1739,29;159;6,4;5;20,00
"352050 Indaiatuba";96;96;295850,32;249944,69;-;-;45905,63;-;-;3081,77;3081,77;1085;11,3;32;33,33
"352090 Ipaussu";17;17;25644,00;20475,83;-;-;5168,17;-;-;1508,47;1508,47;94;5,5;1;5,88
"352130 Ipuã";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;49;3,5;-;-
"352170 Itaberá";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"352180 Itaí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;14;7,0;-;-
"352210 Itanhaém";41;41;79422,45;66729,73;-;-;12692,72;-;-;1937,13;1937,13;298;7,3;8;19,51
"352220 Itapecerica da Serra";200;200;888161,06;752520,04;-;-;135641,02;-;-;4440,81;4440,81;1922;9,6;50;25,00
"352230 Itapetininga";21;21;49894,52;41272,01;-;-;8622,51;-;-;2375,93;2375,93;174;8,3;7;33,33
"352240 Itapeva";36;36;117920,58;98930,25;-;-;18990,33;-;-;3275,57;3275,57;283;7,9;14;38,89
"352250 Itapevi";286;286;1928048,67;1638407,86;-;-;289640,81;-;-;6741,43;6741,43;3318;11,6;64;22,38
"352260 Itapira";37;37;59926,14;48608,11;-;-;11318,03;-;-;1619,63;1619,63;230;6,2;5;13,51
"352270 Itápolis";7;7;11640,96;9512,89;-;-;2128,07;-;-;1662,99;1662,99;30;4,3;2;28,57
"352280 Itaporanga";5;5;7524,00;6003,95;-;-;1520,05;-;-;1504,80;1504,80;18;3,6;-;-
"352290 Itapuí";1;1;1588,00;1283,99;-;-;304,01;-;-;1588,00;1588,00;11;11,0;-;-
"352310 Itaquaquecetuba";293;293;1908529,68;1616910,64;-;-;291619,04;-;-;6513,75;6513,75;3134;10,7;75;25,60
"352320 Itararé";9;9;14800,00;12063,91;-;-;2736,09;-;-;1644,44;1644,44;39;4,3;3;33,33
"352340 Itatiba";30;30;75238,72;62812,67;-;-;12426,05;-;-;2507,96;2507,96;221;7,4;2;6,67
"352360 Itirapina";12;12;18024,00;14375,88;-;-;3648,12;-;-;1502,00;1502,00;17;1,4;-;-
"352390 Itu";80;80;162507,13;133789,55;-;-;28717,58;-;-;2031,34;2031,34;534;6,7;8;10,00
"352400 Itupeva";53;53;81339,21;65118,34;-;-;16220,87;-;-;1534,70;1534,70;257;4,8;6;11,32
"352410 Ituverava";42;42;201322,38;171400,56;-;-;29921,82;-;-;4793,39;4793,39;277;6,6;15;35,71
"352420 Jaborandi";1;1;1596,00;1291,99;-;-;304,01;-;-;1596,00;1596,00;12;12,0;-;-
"352440 Jacareí";61;61;134384,11;111169,33;-;-;23214,78;-;-;2203,02;2203,02;412;6,8;19;31,15
"352450 Jaci";40;40;61009,36;48825,74;-;-;12183,62;-;-;1525,23;1525,23;250;6,3;-;-
"352470 Jaguariúna";14;14;29166,48;24790,38;-;-;4376,10;-;-;2083,32;2083,32;121;8,6;2;14,29
"352480 Jales";1;1;1852,31;1548,30;-;-;304,01;-;-;1852,31;1852,31;6;6,0;-;-
"352530 Jaú";43;43;426610,03;366875,46;-;-;59734,57;-;-;9921,16;9921,16;516;12,0;9;20,93
"352590 Jundiaí";223;223;2537081,55;2170096,52;-;-;366985,03;-;-;11377,05;11377,05;1906;8,5;102;45,74
"352600 Junqueirópolis";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"352640 Laranjal Paulista";4;4;6064,00;4847,96;-;-;1216,04;-;-;1516,00;1516,00;28;7,0;-;-
"352670 Leme";39;39;128991,23;109350,07;-;-;19641,16;-;-;3307,47;3307,47;413;10,6;10;25,64
"352680 Lençóis Paulista";22;22;35744,67;28990,66;-;-;6754,01;-;-;1624,76;1624,76;142;6,5;1;4,55
"352690 Limeira";77;77;288109,09;243538,00;-;-;44571,09;-;-;3741,68;3741,68;727;9,4;33;42,86
"352710 Lins";31;31;73009,35;60269,74;-;-;12739,61;-;-;2355,14;2355,14;171;5,5;9;29,03
"352720 Lorena";83;83;197995,24;164122,19;-;-;33873,05;-;-;2385,48;2385,48;470;5,7;8;9,64
"352730 Louveira";8;8;15219,49;12764,19;-;-;2455,30;-;-;1902,44;1902,44;57;7,1;2;25,00
"352740 Lucélia";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;27;6,8;-;-
"352800 Macatuba";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;20;6,7;-;-
"352850 Mairiporã";37;37;55694,80;44446,43;-;-;11248,37;-;-;1505,26;1505,26;238;6,4;-;-
"352880 Maracaí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;20;10,0;-;-
"352900 Marília";44;44;159250,78;134249,64;-;-;25001,14;-;-;3619,34;3619,34;377;8,6;6;13,64
"352920 Martinópolis";28;28;42323,80;33792,17;-;-;8531,63;-;-;1511,56;1511,56;127;4,5;1;3,57
"352930 Matão";7;7;38041,86;33032,99;-;-;5008,87;-;-;5434,55;5434,55;63;9,0;1;14,29
"352940 Mauá";234;234;624564,07;519758,61;-;-;104805,46;-;-;2669,08;2669,08;1343;5,7;35;14,96
"352970 Miguelópolis";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;68;4,3;-;-
"353010 Mirandópolis";10;10;21120,20;17334,30;-;-;3785,90;-;-;2112,02;2112,02;47;4,7;3;30,00
"353050 Mococa";22;22;40920,00;33402,70;-;-;7517,30;-;-;1860,00;1860,00;112;5,1;1;4,55
"353060 Mogi das Cruzes";808;808;3282387,12;2768894,23;-;-;513492,89;-;-;4062,36;4062,36;6397;7,9;163;20,17
"353070 Mogi Guaçu";32;32;96610,53;81425,40;-;-;15185,13;-;-;3019,08;3019,08;258;8,1;10;31,25
"353080 Mogi Mirim";26;26;41968,39;33887,25;-;-;8081,14;-;-;1614,17;1614,17;190;7,3;7;26,92
"353130 Monte Alto";19;19;90816,41;76453,41;-;-;14363,00;-;-;4779,81;4779,81;145;7,6;4;21,05
"353150 Monte Azul Paulista";8;8;12200,00;9767,92;-;-;2432,08;-;-;1525,00;1525,00;40;5,0;-;-
"353180 Monte Mor";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;41;3,7;-;-
"353190 Morro Agudo";18;18;27376,12;21896,20;-;-;5479,92;-;-;1520,90;1520,90;84;4,7;-;-
"353340 Nova Odessa";21;21;32591,27;26207,07;-;-;6384,20;-;-;1551,97;1551,97;29;1,4;6;28,57
"353350 Novo Horizonte";30;30;48803,28;39671,37;-;-;9131,91;-;-;1626,78;1626,78;133;4,4;13;43,33
"353390 Olímpia";48;48;80373,04;65594,80;-;-;14778,24;-;-;1674,44;1674,44;296;6,2;13;27,08
"353430 Orlândia";16;16;26539,28;21675,12;-;-;4864,16;-;-;1658,70;1658,70;73;4,6;1;6,25
"353440 Osasco";480;480;2656029,53;2246014,20;-;-;410015,33;-;-;5533,39;5533,39;4623;9,6;150;31,25
"353460 Osvaldo Cruz";1;1;1714,48;1402,73;-;-;311,75;-;-;1714,48;1714,48;12;12,0;-;-
"353470 Ourinhos";111;111;170647,83;136887,74;-;-;33760,09;-;-;1537,37;1537,37;496;4,5;-;-
"353490 Pacaembu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"353530 Palmital";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"353540 Panorama";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;48;5,3;-;-
"353550 Paraguaçu Paulista";5;5;8827,70;7296,04;-;-;1531,66;-;-;1765,54;1765,54;39;7,8;-;-
"353620 Pariquera-Açu";72;72;161782,52;135211,88;-;-;26570,64;-;-;2246,98;2246,98;380;5,3;21;29,17
"353630 Patrocínio Paulista";2;2;3080,00;2471,98;-;-;608,02;-;-;1540,00;1540,00;10;5,0;-;-
"353650 Paulínia";50;50;146647,17;123435,58;-;-;23211,59;-;-;2932,94;2932,94;529;10,6;7;14,00
"353670 Pederneiras";20;20;30243,25;24163,08;-;-;6080,17;-;-;1512,16;1512,16;69;3,5;2;10,00
"353710 Pedreira";6;6;9130,76;7306,70;-;-;1824,06;-;-;1521,79;1521,79;30;5,0;-;-
"353730 Penápolis";3;3;7204,50;5914,37;-;-;1290,13;-;-;2401,50;2401,50;16;5,3;2;66,67
"353740 Pereira Barreto";3;3;4596,00;3683,97;-;-;912,03;-;-;1532,00;1532,00;12;4,0;-;-
"353780 Piedade";22;22;33874,61;27043,20;-;-;6831,41;-;-;1539,76;1539,76;185;8,4;5;22,73
"353790 Pilar do Sul";3;3;4640,18;3716,54;-;-;923,64;-;-;1546,73;1546,73;25;8,3;-;-
"353800 Pindamonhangaba";35;35;107798,11;91619,67;-;-;16178,44;-;-;3079,95;3079,95;240;6,9;6;17,14
"353860 Piracaia";3;3;4632,06;3716,16;-;-;915,90;-;-;1544,02;1544,02;16;5,3;-;-
"353870 Piracicaba";261;261;2196478,27;1871339,18;-;-;325139,09;-;-;8415,63;8415,63;2325;8,9;69;26,44
"353880 Piraju";11;11;16863,54;13519,43;-;-;3344,11;-;-;1533,05;1533,05;60;5,5;-;-
"353930 Pirassununga";20;20;35544,22;28830,60;-;-;6713,62;-;-;1777,21;1777,21;113;5,7;-;-
"353940 Piratininga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"353950 Pitangueiras";14;14;21024,00;16767,86;-;-;4256,14;-;-;1501,71;1501,71;71;5,1;1;7,14
