 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Out/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"351340 Cruzeiro";17;17;39690,65;33936,62;-;-;5754,03;-;-;2334,74;2334,74;199;11,7;5;29,41
"351350 Cubatão";22;22;226998,64;194431,19;-;-;32567,45;-;-;10318,12;10318,12;191;8,7;6;27,27
"351360 Cunha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;1;100,00
"351370 Descalvado";5;5;7830,12;6310,07;-;-;1520,05;-;-;1566,02;1566,02;22;4,4;-;-
"351380 Diadema";38;38;185981,87;159156,15;-;-;26825,72;-;-;4894,26;4894,26;539;14,2;10;26,32
"351390 Divinolândia";2;2;3272,82;2664,80;-;-;608,02;-;-;1636,41;1636,41;4;2,0;-;-
"351410 Dois Córregos";9;9;13892,00;11155,91;-;-;2736,09;-;-;1543,56;1543,56;54;6,0;-;-
"351440 Dracena";30;30;46570,00;37381,90;-;-;9188,10;-;-;1552,33;1552,33;80;2,7;-;-
"351450 Duartina";6;6;9032,20;7208,14;-;-;1824,06;-;-;1505,37;1505,37;12;2,0;-;-
"351500 Embu das Artes";42;42;101445,24;83765,65;-;-;17679,59;-;-;2415,36;2415,36;301;7,2;7;16,67
"351510 Embu-Guaçu";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;6;1,5;-;-
"351518 Espírito Santo do Pinhal";17;17;266149,01;227413,59;-;-;38735,42;-;-;15655,82;15655,82;189;11,1;5;29,41
"351540 Fartura";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;10;5,0;-;-
"351550 Fernandópolis";44;44;288039,65;244634,59;-;-;43405,06;-;-;6546,36;6546,36;365;8,3;13;29,55
"351570 Ferraz de Vasconcelos";38;38;58363,52;46764,70;-;-;11598,82;-;-;1535,88;1535,88;327;8,6;19;50,00
"351620 Franca";107;107;757457,44;646106,48;-;-;111350,96;-;-;7079,04;7079,04;823;7,7;19;17,76
"351630 Francisco Morato";14;14;29231,21;23947,44;-;-;5283,77;-;-;2087,94;2087,94;110;7,9;3;21,43
"351640 Franco da Rocha";1;1;1779,17;1475,16;-;-;304,01;-;-;1779,17;1779,17;10;10,0;-;-
"351670 Garça";1;1;1576,20;1272,19;-;-;304,01;-;-;1576,20;1576,20;8;8,0;1;100,00
"351740 Guaíra";15;15;24496,06;19912,69;-;-;4583,37;-;-;1633,07;1633,07;92;6,1;2;13,33
"351760 Guapiara";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;27;9,0;-;-
"351770 Guará";8;8;12056,00;9623,92;-;-;2432,08;-;-;1507,00;1507,00;24;3,0;-;-
"351820 Guararapes";3;3;4630,11;3714,21;-;-;915,90;-;-;1543,37;1543,37;19;6,3;-;-
"351830 Guararema";5;5;7499,99;5979,95;-;-;1520,04;-;-;1500,00;1500,00;17;3,4;1;20,00
"351840 Guaratinguetá";38;38;68568,82;55899,97;-;-;12668,85;-;-;1804,44;1804,44;262;6,9;-;-
"351860 Guariba";3;3;5230,66;4310,89;-;-;919,77;-;-;1743,55;1743,55;27;9,0;-;-
"351870 Guarujá";40;40;375964,38;323042,33;-;-;52922,05;-;-;9399,11;9399,11;541;13,5;18;45,00
"351880 Guarulhos";128;128;1453706,24;1241766,31;-;-;211939,93;-;-;11357,08;11357,08;1543;12,1;40;31,25
"351900 Herculândia";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"351907 Hortolândia";43;43;74164,71;59871,88;-;-;14292,83;-;-;1724,76;1724,76;237;5,5;6;13,95
"351960 Ibitinga";30;30;69988,78;58319,18;-;-;11669,60;-;-;2332,96;2332,96;290;9,7;13;43,33
"351970 Ibiúna";21;21;31500,00;25115,79;-;-;6384,21;-;-;1500,00;1500,00;155;7,4;1;4,76
"351990 Iepê";10;10;15462,86;12395,67;-;-;3067,19;-;-;1546,29;1546,29;76;7,6;1;10,00
"352010 Igarapava";13;13;22630,78;18620,60;-;-;4010,18;-;-;1740,83;1740,83;110;8,5;9;69,23
"352044 Ilha Solteira";10;10;15166,09;12125,99;-;-;3040,10;-;-;1516,61;1516,61;26;2,6;-;-
"352040 Ilhabela";4;4;7022,69;5771,82;-;-;1250,87;-;-;1755,67;1755,67;34;8,5;-;-
"352050 Indaiatuba";39;39;160152,71;136892,55;-;-;23260,16;-;-;4106,48;4106,48;481;12,3;13;33,33
"352090 Ipaussu";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;14;4,7;-;-
"352130 Ipuã";8;8;12023,16;9591,08;-;-;2432,08;-;-;1502,89;1502,89;41;5,1;1;12,50
"352170 Itaberá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"352210 Itanhaém";9;9;47673,89;41040,57;-;-;6633,32;-;-;5297,10;5297,10;76;8,4;3;33,33
"352220 Itapecerica da Serra";36;36;88932,14;73750,93;-;-;15181,21;-;-;2470,34;2470,34;209;5,8;7;19,44
"352230 Itapetininga";39;39;270690,57;229537,30;-;-;41153,27;-;-;6940,78;6940,78;396;10,2;13;33,33
"352240 Itapeva";44;44;96441,61;80807,16;-;-;15634,45;-;-;2191,85;2191,85;448;10,2;12;27,27
"352250 Itapevi";32;32;232076,87;198685,88;-;-;33390,99;-;-;7252,40;7252,40;911;28,5;9;28,13
"352260 Itapira";20;20;231852,40;198629,51;-;-;33222,89;-;-;11592,62;11592,62;240;12,0;4;20,00
"352270 Itápolis";8;8;44092,77;37313,89;-;-;6778,88;-;-;5511,60;5511,60;44;5,5;1;12,50
"352280 Itaporanga";3;3;4612,00;3699,97;-;-;912,03;-;-;1537,33;1537,33;18;6,0;-;-
"352310 Itaquaquecetuba";48;48;157566,71;131614,23;-;-;25952,48;-;-;3282,64;3282,64;453;9,4;3;6,25
"352320 Itararé";15;15;23272,17;18700,42;-;-;4571,75;-;-;1551,48;1551,48;93;6,2;-;-
"352340 Itatiba";2;2;3624,46;3001,44;-;-;623,02;-;-;1812,23;1812,23;14;7,0;-;-
"352350 Itatinga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"352390 Itu";26;26;43529,17;35309,46;-;-;8219,71;-;-;1674,20;1674,20;222;8,5;2;7,69
"352400 Itupeva";10;10;51322,86;43208,55;-;-;8114,31;-;-;5132,29;5132,29;79;7,9;1;10,00
"352410 Ituverava";118;118;311848,21;264089,96;-;-;47758,25;-;-;2642,78;2642,78;878;7,4;60;50,85
"352420 Jaborandi";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"352430 Jaboticabal";24;24;298242,22;255267,84;-;-;42974,38;-;-;12426,76;12426,76;276;11,5;10;41,67
"352440 Jacareí";27;27;244652,42;208969,80;-;-;35682,62;-;-;9061,20;9061,20;236;8,7;4;14,81
"352450 Jaci";15;15;23312,51;18729,14;-;-;4583,37;-;-;1554,17;1554,17;90;6,0;-;-
"352470 Jaguariúna";12;12;24413,23;20665,64;-;-;3747,59;-;-;2034,44;2034,44;75;6,3;1;8,33
"352480 Jales";60;60;352245,23;301288,34;-;-;50956,89;-;-;5870,75;5870,75;624;10,4;34;56,67
"352530 Jaú";42;42;391060,47;335026,46;-;-;56034,01;-;-;9310,96;9310,96;406;9,7;13;30,95
"352590 Jundiaí";38;38;436354,42;374140,04;-;-;62214,38;-;-;11483,01;11483,01;366;9,6;10;26,32
"352600 Junqueirópolis";5;5;7828,36;6285,09;-;-;1543,27;-;-;1565,67;1565,67;37;7,4;-;-
"352640 Laranjal Paulista";20;20;199600,00;169436,60;-;-;30163,40;-;-;9980,00;9980,00;126;6,3;-;-
"352670 Leme";19;19;139497,92;118827,46;-;-;20670,46;-;-;7342,00;7342,00;218;11,5;4;21,05
"352680 Lençóis Paulista";18;18;164960,19;140541,97;-;-;24418,22;-;-;9164,45;9164,45;176;9,8;2;11,11
"352690 Limeira";53;53;379785,78;323918,84;-;-;55866,94;-;-;7165,77;7165,77;677;12,8;19;35,85
"352710 Lins";21;21;179151,98;152257,16;-;-;26894,82;-;-;8531,05;8531,05;189;9,0;7;33,33
"352720 Lorena";38;38;99523,28;83297,16;-;-;16226,12;-;-;2619,03;2619,03;341;9,0;4;10,53
"352730 Louveira";11;11;18872,99;15259,41;-;-;3613,58;-;-;1715,73;1715,73;77;7,0;-;-
"352740 Lucélia";3;3;4564,00;3651,97;-;-;912,03;-;-;1521,33;1521,33;44;14,7;1;33,33
"352800 Macatuba";5;5;7537,95;6017,90;-;-;1520,05;-;-;1507,59;1507,59;14;2,8;-;-
"352850 Mairiporã";82;82;143711,60;118744,15;-;-;24967,45;-;-;1752,58;1752,58;908;11,1;27;32,93
"352900 Marília";161;161;1523221,15;1304054,09;-;-;219167,06;-;-;9461,00;9461,00;1616;10,0;40;24,84
"352920 Martinópolis";27;27;41671,59;33401,40;-;-;8270,19;-;-;1543,39;1543,39;154;5,7;4;14,81
"352930 Matão";35;35;189148,53;160990,56;-;-;28157,97;-;-;5404,24;5404,24;239;6,8;10;28,57
"352940 Mauá";61;61;351189,08;298067,12;-;-;53121,96;-;-;5757,20;5757,20;521;8,5;12;19,67
"352970 Miguelópolis";13;13;19532,00;15579,87;-;-;3952,13;-;-;1502,46;1502,46;64;4,9;-;-
"353050 Mococa";37;37;90971,65;75978,80;-;-;14992,85;-;-;2458,69;2458,69;252;6,8;6;16,22
"353060 Mogi das Cruzes";145;145;1641835,54;1402883,54;-;-;238952,00;-;-;11323,00;11323,00;1676;11,6;51;35,17
"353070 Mogi Guaçu";24;24;51214,63;41952,20;-;-;9262,43;-;-;2133,94;2133,94;233;9,7;8;33,33
"353080 Mogi Mirim";18;18;132045,71;112533,02;-;-;19512,69;-;-;7335,87;7335,87;140;7,8;8;44,44
"353130 Monte Alto";17;17;183654,25;156667,14;-;-;26987,11;-;-;10803,19;10803,19;166;9,8;7;41,18
"353150 Monte Azul Paulista";7;7;10700,00;8571,93;-;-;2128,07;-;-;1528,57;1528,57;27;3,9;-;-
"353180 Monte Mor";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;32;6,4;1;20,00
"353190 Morro Agudo";9;9;13516,00;10779,91;-;-;2736,09;-;-;1501,78;1501,78;38;4,2;-;-
"353200 Morungaba";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;3;1,5;-;-
"353340 Nova Odessa";5;5;7679,69;6140,29;-;-;1539,40;-;-;1535,94;1535,94;33;6,6;1;20,00
"353350 Novo Horizonte";28;28;473835,90;404962,25;-;-;68873,65;-;-;16922,71;16922,71;340;12,1;11;39,29
"353390 Olímpia";26;26;293593,33;251323,82;-;-;42269,51;-;-;11292,05;11292,05;280;10,8;8;30,77
"353430 Orlândia";13;13;21136,92;17184,79;-;-;3952,13;-;-;1625,92;1625,92;41;3,2;-;-
"353440 Osasco";133;133;1220650,66;1038015,26;-;-;182635,40;-;-;9177,82;9177,82;1755;13,2;26;19,55
"353460 Osvaldo Cruz";2;2;3272,82;2664,80;-;-;608,02;-;-;1636,41;1636,41;9;4,5;-;-
"353470 Ourinhos";121;121;540641,33;456144,63;-;-;84496,70;-;-;4468,11;4468,11;793;6,6;13;10,74
"353490 Pacaembu";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;-;-
"353530 Palmital";7;7;10735,41;8603,47;-;-;2131,94;-;-;1533,63;1533,63;26;3,7;-;-
"353540 Panorama";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"353550 Paraguaçu Paulista";1;1;8205,44;6992,63;-;-;1212,81;-;-;8205,44;8205,44;3;3,0;-;-
"353600 Parapuã";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"353620 Pariquera-Açu";30;30;152614,49;130085,72;-;-;22528,77;-;-;5087,15;5087,15;236;7,9;9;30,00
"353630 Patrocínio Paulista";15;15;23468,00;18907,85;-;-;4560,15;-;-;1564,53;1564,53;120;8,0;1;6,67
"353670 Pederneiras";25;25;284044,74;241455,72;-;-;42589,02;-;-;11361,79;11361,79;158;6,3;6;24,00
"353700 Pedregulho";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;76;7,6;-;-
"353710 Pedreira";9;9;14308,24;11529,58;-;-;2778,66;-;-;1589,80;1589,80;81;9,0;2;22,22
"353780 Piedade";11;11;18217,14;14588,08;-;-;3629,06;-;-;1656,10;1656,10;120;10,9;5;45,45
"353800 Pindamonhangaba";50;50;97621,84;80273,52;-;-;17348,32;-;-;1952,44;1952,44;355;7,1;3;6,00
"353860 Piracaia";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"353870 Piracicaba";118;118;1677470,40;1438851,15;-;-;238619,25;-;-;14215,85;14215,85;1767;15,0;33;27,97
"353880 Piraju";11;11;17223,74;13871,89;-;-;3351,85;-;-;1565,79;1565,79;68;6,2;1;9,09
"353930 Pirassununga";11;11;36286,50;30491,99;-;-;5794,51;-;-;3298,77;3298,77;114;10,4;2;18,18
"353950 Pitangueiras";32;32;48372,90;38586,53;-;-;9786,37;-;-;1511,65;1511,65;163;5,1;3;9,38
"353980 Poá";20;20;30326,90;24246,70;-;-;6080,20;-;-;1516,35;1516,35;46;2,3;-;-
"354020 Pontal";11;11;16520,06;13172,08;-;-;3347,98;-;-;1501,82;1501,82;67;6,1;1;9,09
"354060 Porto Feliz";15;15;25986,00;21376,02;-;-;4609,98;-;-;1732,40;1732,40;84;5,6;-;-
"354070 Porto Ferreira";18;18;37000,94;30571,82;-;-;6429,12;-;-;2055,61;2055,61;109;6,1;5;27,78
"354100 Praia Grande";59;59;91711,28;73646,98;-;-;18064,30;-;-;1554,43;1554,43;311;5,3;1;1,69
"354140 Presidente Prudente";149;149;557729,29;480213,51;-;-;77515,78;-;-;3743,15;3743,15;1540;10,3;40;26,85
"354150 Presidente Venceslau";17;17;50570,47;42405,63;-;-;8164,84;-;-;2974,73;2974,73;135;7,9;10;58,82
"354160 Promissão";23;23;74169,43;62363,40;-;-;11806,03;-;-;3224,76;3224,76;195;8,5;7;30,43
"354220 Rancharia";16;16;73287,99;61879,30;-;-;11408,69;-;-;4580,50;4580,50;171;10,7;3;18,75
"354240 Regente Feijó";49;49;74604,00;59707,51;-;-;14896,49;-;-;1522,53;1522,53;255;5,2;1;2,04
"354260 Registro";52;52;416595,19;355403,59;-;-;61191,60;-;-;8011,45;8011,45;446;8,6;12;23,08
"354300 Ribeirão Branco";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;10;10,0;-;-
"354330 Ribeirão Pires";55;55;82500,00;65779,45;-;-;16720,55;-;-;1500,00;1500,00;449;8,2;1;1,82
"354340 Ribeirão Preto";293;293;3919728,94;3372914,48;-;-;546814,46;-;-;13377,91;13377,91;4333;14,8;77;26,28
"354390 Rio Claro";104;104;182190,93;148768,58;-;-;33422,35;-;-;1751,84;1751,84;337;3,2;6;5,77
"354400 Rio das Pedras";13;13;71538,92;60770,79;-;-;10768,13;-;-;5502,99;5502,99;153;11,8;5;38,46
"354425 Rosana";10;10;15665,86;12594,80;-;-;3071,06;-;-;1566,59;1566,59;90;9,0;1;10,00
"354500 Salesópolis";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;9;2,3;-;-
"354520 Salto";17;17;71023,93;60317,76;-;-;10706,17;-;-;4177,88;4177,88;169;9,9;5;29,41
"354540 Salto Grande";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"354640 Santa Cruz do Rio Pardo";22;22;152680,30;130285,28;-;-;22395,02;-;-;6940,01;6940,01;184;8,4;1;4,55
"354660 Santa Fé do Sul";22;22;51097,26;43303,18;-;-;7794,08;-;-;2322,60;2322,60;202;9,2;6;27,27
"354750 Santa Rita do Passa Quatro";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;1;33,33
"354760 Santa Rosa de Viterbo";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;35;5,8;1;16,67
"354730 Santana de Parnaíba";46;46;69000,00;55015,54;-;-;13984,46;-;-;1500,00;1500,00;412;9,0;14;30,43
"354770 Santo Anastácio";8;8;12048,00;9615,92;-;-;2432,08;-;-;1506,00;1506,00;38;4,8;-;-
"354780 Santo André";376;376;1533896,60;1296021,04;-;-;237875,56;-;-;4079,51;4079,51;4172;11,1;51;13,56
"354850 Santos";194;194;867574,91;748666,57;-;-;118908,34;-;-;4472,04;4472,04;2229;11,5;34;17,53
"354870 São Bernardo do Campo";918;918;3945430,12;3369487,52;-;-;575942,60;-;-;4297,85;4297,85;9625;10,5;124;13,51
"354880 São Caetano do Sul";179;179;1081083,64;921059,07;-;-;160024,57;-;-;6039,57;6039,57;1195;6,7;20;11,17
"354890 São Carlos";59;59;507351,42;433710,07;-;-;73641,35;-;-;8599,18;8599,18;583;9,9;13;22,03
"354910 São João da Boa Vista";13;13;45176,92;38105,99;-;-;7070,93;-;-;3475,15;3475,15;61;4,7;3;23,08
"354940 São Joaquim da Barra";12;12;76074,15;66255,26;-;-;9818,89;-;-;6339,51;6339,51;245;20,4;3;25,00
"354970 São José do Rio Pardo";10;10;27053,32;22765,73;-;-;4287,59;-;-;2705,33;2705,33;96;9,6;-;-
"354980 São José do Rio Preto";695;695;6768880,66;5790655,04;-;-;978225,62;-;-;9739,40;9739,40;7803;11,2;132;18,99
"354990 São José dos Campos";89;89;388546,47;333042,21;-;-;55504,26;-;-;4365,69;4365,69;1045;11,7;19;21,35
"355010 São Manuel";32;32;48860,72;39085,96;-;-;9774,76;-;-;1526,90;1526,90;198;6,2;6;18,75
"355030 São Paulo";1546;1546;16576631,99;14257506,92;-;-;2319125,07;-;-;10722,27;10722,27;21843;14,1;482;31,18
"355040 São Pedro";9;9;27963,99;23183,11;-;-;4780,88;-;-;3107,11;3107,11;68;7,6;1;11,11
"355060 São Roque";26;26;230678,76;196365,70;-;-;34313,06;-;-;8872,26;8872,26;208;8,0;6;23,08
"355070 São Sebastião";10;10;107906,11;91915,61;-;-;15990,50;-;-;10790,61;10790,61;94;9,4;-;-
"355080 São Sebastião da Grama";1;1;1681,33;1365,71;-;-;315,62;-;-;1681,33;1681,33;12;12,0;-;-
"355090 São Simão";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"355100 São Vicente";40;40;321441,04;271667,36;-;-;49773,68;-;-;8036,03;8036,03;367;9,2;10;25,00
"355150 Serrana";41;41;163970,71;140028,90;-;-;23941,81;-;-;3999,29;3999,29;434;10,6;8;19,51
"355170 Sertãozinho";29;29;91648,44;78425,35;-;-;13223,09;-;-;3160,29;3160,29;209;7,2;9;31,03
"355220 Sorocaba";233;233;1587076,01;1354614,06;-;-;232461,95;-;-;6811,49;6811,49;2193;9,4;41;17,60
"355240 Sumaré";12;12;73727,75;64027,59;-;-;9700,16;-;-;6143,98;6143,98;218;18,2;5;41,67
"355250 Suzano";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;42;3,0;1;7,14
"355270 Tabatinga";6;6;9064,00;7239,94;-;-;1824,06;-;-;1510,67;1510,67;17;2,8;-;-
"355280 Taboão da Serra";88;88;142487,97;114565,64;-;-;27922,33;-;-;1619,18;1619,18;376;4,3;9;10,23
"355300 Taguaí";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;-;-
"355340 Tanabi";20;20;30000,00;23919,80;-;-;6080,20;-;-;1500,00;1500,00;69;3,5;1;5,00
"355370 Taquaritinga";22;22;80587,57;67722,38;-;-;12865,19;-;-;3663,07;3663,07;148;6,7;7;31,82
"355380 Taquarituba";21;21;31500,00;25115,79;-;-;6384,21;-;-;1500,00;1500,00;125;6,0;3;14,29
"355400 Tatuí";36;36;284385,84;241362,16;-;-;43023,68;-;-;7899,61;7899,61;354;9,8;9;25,00
"355410 Taubaté";77;77;946218,08;811556,06;-;-;134662,02;-;-;12288,55;12288,55;1220;15,8;26;33,77
"355440 Terra Roxa";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;20;3,3;-;-
"355450 Tietê";8;8;12244,28;9804,46;-;-;2439,82;-;-;1530,53;1530,53;45;5,6;-;-
"355500 Tupã";22;22;36417,02;29728,80;-;-;6688,22;-;-;1655,32;1655,32;135;6,1;4;18,18
"355510 Tupi Paulista";7;7;10836,20;8708,13;-;-;2128,07;-;-;1548,03;1548,03;41;5,9;-;-
"355540 Ubatuba";30;30;50546,17;41414,27;-;-;9131,90;-;-;1684,87;1684,87;151;5,0;5;16,67
"355620 Valinhos";50;50;446241,65;381164,38;-;-;65077,27;-;-;8924,83;8924,83;466;9,3;14;28,00
"355640 Vargem Grande do Sul";15;15;22756,36;18172,99;-;-;4583,37;-;-;1517,09;1517,09;111;7,4;4;26,67
"355650 Várzea Paulista";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"355670 Vinhedo";5;5;96014,83;82225,98;-;-;13788,85;-;-;19202,97;19202,97;65;13,0;2;40,00
"355680 Viradouro";4;4;6048,00;4831,96;-;-;1216,04;-;-;1512,00;1512,00;43;10,8;-;-
"355700 Votorantim";70;70;452307,95;382077,22;-;-;70230,73;-;-;6461,54;6461,54;868;12,4;29;41,43
"355710 Votuporanga";75;75;769892,05;662238,93;-;-;107653,12;-;-;10265,23;10265,23;738;9,8;21;28,00
"410045 Altamira do Paraná";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"410100 Ampére";11;11;16548,00;13203,89;-;-;3344,11;-;-;1504,36;1504,36;34;3,1;1;9,09
"410140 Apucarana";55;55;361696,46;308604,56;-;-;53091,90;-;-;6576,30;6576,30;379;6,9;20;36,36
"410150 Arapongas";24;24;197440,72;169237,08;-;-;28203,64;-;-;8226,70;8226,70;259;10,8;7;29,17
"410170 Araruna";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;6;2,0;-;-
"410200 Assis Chateaubriand";35;35;387955,61;331747,52;-;-;56208,09;-;-;11084,45;11084,45;283;8,1;5;14,29
"410360 Cambará";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;29;5,8;-;-
"410400 Campina Grande do Sul";34;34;189015,13;163016,99;-;-;25998,14;-;-;5559,27;5559,27;297;8,7;14;41,18
"410420 Campo Largo";578;578;2807284,79;2407697,53;-;-;399587,26;-;-;4856,89;4856,89;4794;8,3;74;12,80
"410430 Campo Mourão";43;43;258732,53;221288,16;-;-;37444,37;-;-;6017,04;6017,04;390;9,1;7;16,28
"410460 Capitão Leônidas Marques";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"410480 Cascavel";108;108;1035344,07;883059,72;-;-;152284,35;-;-;9586,52;9586,52;1151;10,7;25;23,15
"410490 Castro";3;3;4840,65;3928,62;-;-;912,03;-;-;1613,55;1613,55;17;5,7;1;33,33
"410520 Cerro Azul";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;14;3,5;-;-
"410540 Chopinzinho";54;54;84584,47;67876,67;-;-;16707,80;-;-;1566,38;1566,38;300;5,6;6;11,11
"410550 Cianorte";5;5;8476,89;6949,10;-;-;1527,79;-;-;1695,38;1695,38;40;8,0;1;20,00
"410570 Clevelândia";22;22;33112,00;26423,78;-;-;6688,22;-;-;1505,09;1505,09;97;4,4;-;-
"410590 Colorado";16;16;47214,54;39516,76;-;-;7697,78;-;-;2950,91;2950,91;106;6,6;2;12,50
"410640 Cornélio Procópio";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"410680 Cruz Machado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"410690 Curitiba";894;894;8498819,59;7274877,98;-;-;1223941,61;-;-;9506,51;9506,51;9624;10,8;247;27,63
"410715 Diamante D'Oeste";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"410720 Dois Vizinhos";5;5;8205,48;6642,86;-;-;1562,62;-;-;1641,10;1641,10;27;5,4;-;-
"410820 Formosa do Oeste";5;5;7580,24;6044,71;-;-;1535,53;-;-;1516,05;1516,05;30;6,0;-;-
"410830 Foz do Iguaçu";93;93;803765,13;689349,49;-;-;114415,64;-;-;8642,64;8642,64;922;9,9;11;11,83
"410840 Francisco Beltrão";32;32;291695,59;249606,46;-;-;42089,13;-;-;9115,49;9115,49;300;9,4;14;43,75
"410860 Goioerê";20;20;228309,76;194283,96;-;-;34025,80;-;-;11415,49;11415,49;170;8,5;5;25,00
"410880 Guaíra";5;5;8560,00;7039,95;-;-;1520,05;-;-;1712,00;1712,00;20;4,0;1;20,00
"410930 Guaraniaçu";11;11;16540,00;13195,89;-;-;3344,11;-;-;1503,64;1503,64;56;5,1;-;-
"410940 Guarapuava";46;46;105869,46;87755,57;-;-;18113,89;-;-;2301,51;2301,51;341;7,4;12;26,09
"410970 Ibaiti";7;7;11350,46;9222,39;-;-;2128,07;-;-;1621,49;1621,49;30;4,3;-;-
"411070 Irati";7;7;11504,64;9361,09;-;-;2143,55;-;-;1643,52;1643,52;55;7,9;1;14,29
"411100 Itambaracá";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"411125 Itaperuçu";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;47;3,1;-;-
"411150 Ivaiporã";22;22;56845,39;47687,42;-;-;9157,97;-;-;2583,88;2583,88;164;7,5;3;13,64
"411180 Jacarezinho";10;10;27094,73;22563,03;-;-;4531,70;-;-;2709,47;2709,47;53;5,3;2;20,00
"411200 Jaguariaíva";4;4;6050,86;4834,82;-;-;1216,04;-;-;1512,71;1512,71;10;2,5;-;-
"411275 Jesuítas";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;11;3,7;-;-
"411280 Joaquim Távora";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"411330 Laranjeiras do Sul";19;19;224531,01;191117,99;-;-;33413,02;-;-;11817,42;11817,42;180;9,5;1;5,26
"411350 Loanda";5;5;7572,00;6051,95;-;-;1520,05;-;-;1514,40;1514,40;22;4,4;-;-
"411370 Londrina";269;269;1642497,72;1403464,54;-;-;239033,18;-;-;6105,94;6105,94;1852;6,9;56;20,82
"411430 Mandirituba";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;8;2,7;-;-
"411440 Mangueirinha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"411520 Maringá";293;293;1732963,81;1474851,40;-;-;258112,41;-;-;5914,55;5914,55;1975;6,7;44;15,02
"411560 Matelândia";11;11;16684,00;13339,89;-;-;3344,11;-;-;1516,73;1516,73;38;3,5;1;9,09
